ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,TEST
2.27,0.57,21.16,6.15,-15.38,6.4,-5.14,17.86,6.42,-3.76,1.51,-3.32,25
3.13,0.94,21.01,-2.98,-0.83,2.98,-4.68,18.76,6.72,-1.61,1.61,-1.86,25
2.95,1.2,20.95,1.27,4.25,0.68,-5.24,17.95,6.48,-2.25,1.71,-1.61,25
2.06,0.33,20.42,-3.76,3.13,-0.59,-5.3,17.6,6.87,-2.83,-1.07,-4.44,25
1.31,0.98,21.47,-6.15,18.41,-5.13,-5.33,18.16,6.93,-1.03,0.24,0.83,25
0.59,-0.07,21.41,-0.34,2.69,-1.46,-5.77,18.37,6.74,-3.27,1.07,0.34,25
-0.36,-0.08,21.86,-5.52,16.21,-4.74,-5.38,17.53,7.1,-1.9,0.0,-1.42,25
1.38,0.49,21.19,-0.88,0.83,0.15,-4.76,17.84,7.08,-2.0,-0.49,-0.83,26
1.37,1.14,21.15,0.05,-0.24,0.0,-5.07,18.37,6.49,-0.2,-0.29,-0.78,26
1.66,1.03,21.2,0.93,-6.64,1.46,-5.0,18.6,6.51,-0.59,-0.73,0.29,26
1.47,1.36,21.27,0.93,-0.93,-0.59,-5.1,18.25,6.56,0.93,-1.61,-1.76,26
1.56,0.73,21.13,-0.05,-0.88,0.68,-4.95,18.1,6.83,-0.88,-0.68,-0.83,26
1.47,1.08,21.32,0.93,-0.34,0.59,-5.16,18.43,6.66,-0.2,-0.44,0.44,26
1.29,0.86,21.13,0.49,-0.44,0.68,-5.36,18.07,6.46,-0.98,0.1,0.49,26
1.31,0.72,21.19,0.24,0.15,1.61,-5.17,18.14,6.75,-1.32,1.03,0.0,26
1.19,0.85,21.1,-0.68,0.1,0.44,-5.21,18.35,6.48,-0.39,0.2,-1.17,26
1.28,1.19,21.28,-0.15,-0.44,1.03,-5.21,18.39,6.48,-0.59,0.54,-0.54,26
1.27,1.17,21.28,0.54,0.0,1.46,-5.34,18.15,6.43,-0.93,1.76,-0.63,26
1.46,0.68,21.26,0.73,-1.32,1.03,-5.3,18.03,6.63,-0.83,-0.05,-0.1,26
1.22,0.87,21.26,0.05,-1.03,0.88,-5.31,18.07,6.59,-1.12,0.49,-0.05,26
1.16,1.02,21.23,0.34,-0.44,1.61,-5.31,18.55,6.6,-0.93,0.93,0.63,26
1.0,0.42,21.1,-0.98,-0.34,0.2,-5.21,17.79,6.83,-1.22,-0.15,-1.61,26
1.2,1.03,21.29,0.05,-0.93,0.59,-5.35,18.42,6.44,-0.44,0.2,0.15,26
1.15,0.97,21.27,1.42,-1.32,0.59,-5.41,18.16,6.49,0.05,0.29,0.59,26
1.15,0.51,21.19,0.39,-0.78,0.78,-5.29,17.95,6.84,-1.07,0.24,0.0,26
1.17,0.58,21.23,0.29,-0.88,0.39,-5.32,18.03,6.72,-0.54,-0.29,-0.34,26
1.29,0.58,21.28,-0.15,-1.32,0.29,-5.42,18.17,6.56,-0.93,0.73,0.49,26
-5.6,-2.53,19.15,-67.19,189.16,-46.87,-5.54,18.45,7.48,1.12,6.64,-10.84,27
-13.55,-6.26,15.05,-39.55,87.99,-27.2,-6.27,17.46,7.75,-3.32,0.24,9.62,27
-16.37,-6.05,12.67,-14.99,45.65,0.24,-7.18,17.0,6.47,3.17,5.08,1.56,27
-16.73,-6.72,13.16,-2.2,34.13,-11.38,-7.15,18.26,5.39,9.67,10.84,-6.84,27
-17.27,-8.26,12.44,-3.76,28.13,-6.98,-6.3,19.78,6.17,5.57,9.96,-6.4,27
-17.91,-7.92,10.66,0.54,24.46,-6.74,-6.56,19.63,5.91,5.91,2.78,-2.98,27
-18.04,-7.36,11.88,6.84,6.49,1.95,-6.24,19.56,6.36,4.98,1.61,0.73,27
-17.77,-8.31,10.19,2.34,13.62,-2.29,-6.92,18.1,5.29,6.01,1.66,-4.83,27
-18.51,-8.28,9.33,3.17,7.08,-2.69,-7.48,17.99,5.21,3.52,0.1,-3.96,27
-18.54,-8.49,9.96,3.71,-0.49,0.63,-7.64,18.51,4.87,0.68,0.39,0.78,27
-18.6,-8.22,9.3,2.1,0.68,1.46,-7.81,18.27,4.84,0.78,2.05,-1.42,27
-18.4,-7.9,9.41,2.25,-1.17,0.44,-8.22,17.72,4.67,-0.88,1.17,-2.93,27
-18.73,-8.46,9.66,4.05,-5.66,-0.1,-8.37,18.21,4.6,0.39,-1.03,0.73,27
-18.16,-8.16,9.54,6.49,-9.28,2.69,-8.29,17.48,4.75,0.39,-1.32,1.71,27
-18.39,-7.35,10.04,5.81,-11.82,4.93,-8.37,17.64,4.58,-0.73,1.81,0.83,27
-17.65,-7.99,10.56,13.23,-30.52,8.69,-8.2,17.31,4.99,-4.05,-3.61,8.79,27
-17.18,-5.21,13.29,11.38,-25.34,8.3,-6.93,18.81,4.88,-1.76,-2.69,2.98,27
-14.64,-5.86,15.43,28.03,-69.78,23.49,-5.91,18.58,6.36,-1.51,-8.45,15.28,27
-8.45,-7.61,15.56,46.34,-204.0,43.02,-8.29,14.41,5.41,-10.84,3.47,10.5,27
-5.67,1.68,18.22,12.26,-85.45,31.35,-7.14,18.11,3.22,-9.13,-18.85,1.66,27
-2.71,-1.51,24.14,-28.32,89.79,-29.2,-5.04,19.26,6.23,2.98,-0.24,9.67,28
-8.19,-4.01,21.11,-45.17,110.16,-39.31,-5.26,17.11,5.38,6.05,1.12,1.95,28
-14.42,-4.28,15.03,-7.76,45.02,-9.08,-5.16,19.23,5.54,9.86,0.98,-12.65,28
-16.23,-7.52,13.24,-10.89,41.41,-16.21,-6.31,18.35,4.18,11.18,11.23,-12.74,28
-18.01,-8.67,10.34,-7.62,35.74,-11.04,-6.3,18.83,4.57,4.74,4.15,0.15,28
-17.88,-9.27,9.66,-0.0,17.04,-2.93,-7.4,16.89,3.59,0.24,6.15,0.34,28
-17.4,-9.37,8.67,0.54,3.13,-3.96,-6.7,17.91,3.65,-2.69,2.1,-0.68,28
-18.03,-9.05,8.34,1.37,-1.61,-1.27,-7.9,16.59,3.01,-5.91,4.98,-0.44,28
-17.85,-9.05,8.79,0.73,-4.05,-3.47,-6.6,18.48,3.93,-2.69,-0.05,-2.93,28
-17.94,-8.75,9.3,1.86,-3.56,-0.98,-6.64,18.36,4.17,-2.25,-0.24,1.22,28
-17.71,-8.44,10.85,6.35,-9.42,1.12,-7.17,17.22,3.74,-9.77,2.78,8.98,28
-17.31,-8.86,9.93,16.55,-43.55,5.62,-6.6,17.95,4.05,-7.86,1.86,-0.93,28
-16.98,-8.18,10.83,6.98,-32.18,6.1,-6.02,18.83,4.31,-2.59,1.37,-2.39,28
-16.78,-6.55,13.02,4.54,-16.46,7.08,-5.66,18.63,5.22,-1.81,-0.24,1.71,28
-14.4,-4.46,17.74,8.54,-17.68,8.01,-5.85,17.6,5.42,-3.61,-0.88,0.93,28
-14.35,-6.59,13.32,26.03,-74.95,21.39,-5.58,18.38,5.23,-3.13,-0.73,0.39,28
-8.09,-2.73,19.89,45.7,-106.54,41.06,-5.91,18.25,4.95,-4.59,-3.56,2.0,28
-5.2,-0.77,19.54,31.59,-77.05,34.03,-5.58,18.67,5.06,-0.78,-0.34,1.9,28
0.49,2.91,22.74,18.55,-59.81,28.71,-5.67,18.1,5.71,-2.93,-0.68,-1.32,28
0.84,1.39,20.91,3.86,-17.58,8.3,-5.02,18.82,6.16,-2.49,-1.66,2.05,28
-2.91,0.79,19.86,-37.7,83.98,-27.88,-5.36,19.08,5.75,7.96,2.88,4.25,29
-7.78,-1.92,19.65,-51.51,91.21,-39.89,-7.2,17.27,4.16,10.25,7.52,8.79,29
-12.85,-6.19,15.93,-29.0,88.48,-21.14,-6.3,18.1,3.21,15.14,9.33,-4.15,29
-14.59,-7.97,15.22,-5.91,48.39,-10.79,-5.95,18.22,3.73,11.62,12.65,-7.08,29
-16.84,-7.56,11.16,-12.84,44.14,-14.94,-7.28,17.63,1.91,1.42,10.35,-7.71,29
-17.75,-8.35,8.4,-9.72,31.49,-6.69,-7.27,17.78,2.32,-3.66,3.52,-0.59,29
-18.45,-9.0,5.66,-3.61,11.43,-5.32,-6.78,18.5,2.43,-3.13,0.34,-2.98,29
-18.17,-9.77,6.83,3.17,-5.22,1.22,-6.65,19.0,2.53,-3.17,-0.24,-2.2,29
-18.23,-9.38,8.17,1.27,-3.47,-2.49,-6.91,18.52,2.79,-1.37,0.05,1.22,29
-18.25,-8.31,9.79,3.42,-3.81,1.37,-7.26,17.78,3.09,-7.47,0.59,-0.05,29
-18.07,-8.77,9.24,5.13,-7.03,3.47,-6.94,18.53,2.89,-5.47,-0.68,3.17,29
-17.85,-9.33,9.52,5.76,-14.89,3.32,-6.85,18.26,3.18,-7.23,0.29,4.79,29
-17.86,-8.22,9.9,9.57,-22.02,4.54,-6.1,19.53,3.32,-6.05,-1.76,-0.1,29
-16.98,-7.44,11.54,14.94,-35.79,12.74,-5.96,19.99,3.68,-7.42,-5.03,5.42,29
-17.31,-7.46,10.79,18.21,-44.48,16.75,-6.48,17.82,4.03,-4.69,-2.93,9.08,29
-11.29,-3.54,16.76,54.3,-157.47,42.63,-4.92,19.68,5.3,-7.76,-2.34,-0.24,29
-3.58,2.72,22.12,49.32,-129.69,56.49,-5.25,18.57,5.88,-4.74,-5.27,2.05,29
0.77,3.0,22.87,13.96,-29.69,21.0,-5.21,18.53,5.72,-4.1,-3.08,-1.42,29
0.12,1.71,21.14,2.93,-0.73,3.13,-5.67,18.74,5.33,-1.17,0.05,0.63,29
0.22,1.47,21.19,-1.86,1.03,0.88,-5.69,17.97,5.66,-2.39,0.34,-1.61,29
3.7,1.05,20.59,-43.16,-19.68,60.84,-5.64,16.96,4.9,26.71,25.98,-2.0,30
5.61,-2.28,20.87,-42.68,1.07,35.6,-6.17,18.24,2.2,19.38,13.53,-6.79,30
2.95,-3.55,20.65,-27.59,5.96,27.39,-6.41,18.69,2.11,10.74,15.58,-17.09,30
3.22,-5.77,20.15,-4.93,-4.69,16.41,-7.24,18.85,0.83,3.61,11.08,-5.37,30
3.64,-7.56,19.79,-19.38,-16.02,7.71,-7.17,17.61,1.91,5.42,6.35,1.56,30
3.97,-8.48,19.87,-12.55,-8.54,6.98,-6.44,19.68,1.56,-2.15,2.0,-19.87,30
2.86,-8.76,19.87,-22.41,19.68,10.25,-7.29,19.14,2.01,-2.69,-2.44,-14.99,30
0.69,-9.34,18.19,-0.73,16.26,14.45,-7.97,19.24,1.42,-5.47,1.56,3.96,30
0.54,-11.1,18.62,-3.91,-3.03,9.18,-8.02,18.5,1.35,-3.32,-2.15,2.98,30
1.63,-8.96,19.86,-22.27,7.86,7.23,-7.62,18.4,2.5,-6.64,-5.76,6.25,30
1.27,-10.37,19.15,-11.62,-1.66,-0.73,-7.53,18.25,2.13,-7.91,-8.01,11.77,30
1.15,-11.24,18.76,-7.86,8.35,-1.42,-8.04,16.35,2.13,-3.56,-7.03,19.63,30
1.44,-11.39,18.73,6.93,7.37,-2.88,-6.43,17.14,2.53,-9.08,-2.69,18.95,30
0.29,-10.74,18.78,-2.44,6.54,-1.86,-5.49,18.0,3.2,-23.14,-8.54,9.42,30
1.49,-11.45,19.79,5.71,7.57,2.49,-1.65,20.59,5.92,-12.74,-15.04,16.16,30
1.26,-10.13,21.2,52.29,14.89,-0.05,-2.85,19.5,5.71,-3.66,-2.59,-1.66,30
-2.41,-3.42,20.76,62.45,103.81,-20.12,-4.24,18.32,5.04,-4.59,6.93,-14.84,30
-3.21,-10.28,22.25,-40.53,14.65,-43.41,-3.77,17.89,5.9,-7.37,1.17,-0.98,30
-8.28,-7.13,16.65,-28.27,57.13,-32.67,-3.91,18.9,6.09,-2.1,-4.79,1.46,30
-11.02,-12.2,13.23,-16.85,46.29,-5.42,-3.85,18.78,5.89,1.71,-6.98,-1.76,30
-0.5,-7.71,20.52,74.61,12.4,0.49,-7.48,18.26,5.27,4.74,-6.64,-1.46,31
-1.3,-4.89,20.37,22.31,4.54,-3.81,-8.34,17.66,4.52,2.34,-5.47,-4.74,31
-0.76,-5.57,20.62,-6.3,-18.85,5.91,-8.62,17.99,4.12,3.47,1.51,-6.69,31
0.07,-5.71,21.2,12.65,-2.98,11.52,-8.34,17.4,4.33,4.78,0.15,0.0,31
-0.38,-3.89,20.97,46.53,22.46,9.42,-8.57,17.14,4.18,-4.98,-0.34,5.76,31
-2.47,-1.34,20.61,19.14,24.07,6.25,-8.61,17.72,3.21,1.86,1.37,6.25,31
-3.13,-2.1,20.76,-8.11,9.62,16.31,-7.83,18.7,4.42,1.42,3.32,-1.66,31
-2.7,-1.64,21.72,27.78,0.44,14.6,-8.09,17.68,4.22,-0.98,0.39,2.59,31
-2.66,0.34,21.01,9.03,-5.66,4.64,-8.17,18.12,4.21,-2.73,-2.2,2.1,31
-2.5,-0.83,21.36,-51.32,-4.49,-24.17,-8.02,18.23,4.54,3.71,-11.91,2.2,31
-1.43,-3.44,21.31,-28.03,-0.93,-30.91,-7.72,18.37,5.16,-0.49,-4.69,-0.54,31
-1.87,-6.46,20.68,-20.8,9.86,-21.53,-8.29,17.26,4.04,2.64,-20.21,6.1,31
-1.56,-5.42,21.28,2.88,-10.35,-2.05,-7.9,17.72,3.85,4.2,-10.94,-0.39,31
-1.73,-5.81,21.28,-13.57,11.38,-12.7,-8.62,18.16,2.29,12.6,-17.04,-4.1,31
-2.99,-5.45,20.61,-5.66,11.28,-15.87,-8.28,18.75,2.57,3.03,-27.64,-2.98,31
-2.74,-6.52,20.83,-2.2,3.13,-19.82,-6.84,16.01,5.77,-2.59,-53.08,12.94,31
-2.82,-6.9,19.62,0.59,-4.69,-34.42,-5.22,18.27,6.02,-10.64,-30.91,20.56,31
-1.36,-6.05,20.12,10.6,-9.18,-20.56,-3.59,18.98,5.73,-8.84,-13.82,26.37,31
1.2,-7.95,21.2,0.78,-22.31,-16.99,-2.0,18.66,6.92,-0.98,-10.55,15.23,31
1.94,-8.1,20.77,3.37,-10.89,-10.16,-2.15,17.9,6.88,-1.03,-10.06,3.56,31
-1.1,-5.37,19.17,-36.33,123.97,4.44,-3.02,17.58,6.09,1.12,9.42,-8.25,32
-5.93,-7.91,19.45,-60.94,111.38,-15.72,-3.29,17.55,5.44,12.94,13.28,9.18,32
-11.75,-9.51,15.37,-41.26,72.56,12.16,-1.06,21.76,4.69,26.32,-1.61,7.67,32
-12.35,-9.71,14.13,-10.99,41.11,-0.15,-0.59,20.59,5.3,16.21,1.86,1.22,32
-15.54,-8.91,12.57,-12.7,49.51,0.24,-1.53,20.44,4.33,9.28,-4.88,-7.03,32
-16.23,-10.32,11.06,-2.39,22.85,2.0,-2.33,19.78,3.94,0.68,-4.88,2.64,32
-15.62,-10.39,11.39,0.39,3.22,1.37,-2.78,19.69,2.89,0.15,-1.81,-0.83,32
-16.08,-10.25,9.95,-2.54,6.15,0.73,-3.24,19.26,2.61,-0.83,-2.25,1.12,32
-15.67,-10.73,11.7,-0.59,2.15,0.83,-3.18,19.58,2.8,-1.22,-4.49,-3.52,32
-16.05,-10.59,10.3,0.73,0.29,0.73,-3.15,19.54,3.3,-3.76,-0.78,-1.42,32
-15.53,-11.06,11.36,-1.32,-0.73,1.27,-3.8,19.21,2.54,-3.13,-0.2,-1.71,32
-15.67,-11.17,11.21,0.73,1.12,0.49,-3.49,19.39,3.42,-1.12,-1.46,0.24,32
-15.42,-11.14,12.42,4.3,-4.1,-2.64,-4.33,18.13,2.79,-6.88,2.05,-4.2,32
-15.78,-10.38,10.04,8.74,-17.19,-4.64,-3.49,18.31,3.38,-1.07,3.42,2.25,32
-14.99,-10.62,13.34,11.91,-31.45,1.42,-2.7,20.44,3.89,0.83,-2.39,5.08,32
-14.01,-9.55,13.02,18.75,-40.62,3.71,-2.49,20.21,3.92,-4.39,0.78,-3.66,32
-9.44,-6.44,16.22,70.51,-137.01,10.4,-4.13,18.78,3.25,0.68,-1.51,2.39,32
1.93,-1.58,24.92,58.25,-151.56,8.89,-3.24,18.85,5.04,-10.5,-2.98,-5.42,32
1.07,-2.9,19.91,-0.49,-9.33,0.2,-3.67,19.06,4.33,-6.54,-6.45,0.29,32
2.48,-2.17,21.45,2.78,-6.01,2.39,-3.83,18.78,4.61,-4.2,-7.28,-1.9,32
-0.01,-4.18,24.4,-27.39,80.47,1.17,-2.87,20.01,4.62,16.45,-4.54,10.55,33
-5.78,-5.87,22.57,-46.88,96.48,-7.81,-2.67,20.37,3.84,11.18,-5.03,-6.59,33
-12.75,-9.12,14.79,-49.9,88.43,-2.39,-4.16,18.73,2.17,3.03,0.83,-5.57,33
-12.71,-10.6,16.36,-9.77,50.44,8.4,-4.28,17.73,3.02,-0.54,2.98,-2.15,33
-15.42,-9.6,11.4,-7.91,37.16,0.88,-4.42,18.81,2.53,-5.27,8.11,0.29,33
-16.25,-11.43,11.1,-15.72,35.69,-10.35,-4.09,19.61,3.06,-2.73,-1.12,-4.59,33
-16.99,-12.33,10.14,-4.49,13.18,-3.17,-3.61,18.47,3.74,-2.34,-0.98,-5.71,33
-15.68,-11.92,10.74,0.54,-0.88,-2.83,-3.41,20.01,3.26,-0.88,-0.78,-1.42,33
-15.53,-12.2,10.3,1.9,-7.03,-4.74,-4.03,18.38,3.84,-0.29,5.71,-1.37,33
-16.64,-11.84,8.09,5.18,-9.52,-3.17,-5.17,16.87,3.42,-10.94,3.47,7.08,33
-16.46,-11.49,10.72,0.44,0.73,0.1,-3.95,19.59,3.23,-7.62,0.59,17.09,33
-16.45,-10.69,9.98,6.3,-7.76,5.86,-2.69,19.91,3.39,-0.49,0.93,5.86,33
-15.45,-11.72,10.2,26.42,-52.15,4.54,-3.04,19.19,4.14,-6.79,-5.52,-4.93,33
-11.06,-9.16,14.04,77.83,-163.87,-14.36,-3.3,19.28,4.28,-2.3,-2.2,-2.98,33
2.47,-1.41,25.96,92.28,-180.22,20.02,-3.53,19.0,4.33,-0.93,-1.56,-3.52,33
0.29,-3.07,19.35,5.08,-5.13,3.76,-3.85,18.56,4.66,-1.81,-2.29,-3.52,33
1.62,-2.32,20.35,9.28,-13.82,5.52,-3.79,18.55,4.71,-3.81,-1.12,-2.69,33
3.6,-1.17,21.89,6.64,-6.1,2.88,-3.92,19.03,4.57,-2.78,-0.83,0.0,33
3.17,-1.27,21.17,1.66,-1.51,0.39,-3.95,19.09,4.59,-1.86,0.15,-0.63,33
2.98,-2.11,20.71,-1.71,0.1,-1.46,-4.0,18.99,4.87,-0.78,-0.54,-0.1,33
-13.71,-9.53,13.72,-6.93,34.08,-7.91,-2.89,19.65,4.82,0.73,-5.18,1.03,34
-14.49,-10.94,14.65,-3.13,38.28,-1.61,-2.94,20.53,4.15,10.69,-4.35,0.88,34
-16.04,-13.23,12.51,-8.06,27.54,-2.05,-4.51,19.42,3.77,4.88,-1.81,-2.93,34
-15.23,-11.64,13.62,-4.25,11.72,4.69,-2.9,20.6,5.46,3.81,-4.49,-2.54,34
-15.24,-13.97,11.28,6.98,-2.59,-3.27,-4.29,18.63,4.99,-3.37,-1.46,3.86,34
-16.9,-10.86,7.43,4.25,-0.73,-7.32,-5.43,18.53,3.62,-7.91,-1.32,-5.18,34
-16.53,-11.54,7.73,-0.2,-5.18,-4.1,-5.72,17.61,3.84,-8.25,2.59,-0.93,34
-16.41,-11.71,7.92,-0.0,-4.88,3.08,-5.71,18.09,4.75,-2.78,4.59,-0.83,34
-16.01,-12.19,6.99,1.03,-5.62,-5.71,-5.66,16.99,4.49,-8.64,0.63,-7.23,34
-15.73,-11.5,9.36,0.93,-2.54,-3.81,-5.05,18.36,4.35,-5.71,0.83,-6.49,34
-16.26,-11.47,9.21,2.15,-3.76,1.03,-4.94,18.75,4.83,-1.03,0.24,1.27,34
-15.6,-12.15,10.9,5.18,-3.08,-0.05,-4.99,19.07,4.84,0.15,-0.44,-0.24,34
-15.03,-12.57,10.73,4.25,-5.71,-0.15,-4.92,18.5,5.3,-0.88,0.73,2.25,34
-15.02,-12.22,10.82,2.34,-11.67,1.37,-4.99,17.96,5.12,-1.51,2.69,3.61,34
-14.39,-11.49,10.0,53.08,-82.86,24.46,-4.22,18.48,6.35,9.96,24.66,0.88,34
-8.08,-8.04,16.85,96.09,-190.92,10.01,-5.46,18.84,3.6,-4.49,15.38,2.2,34
2.13,-1.58,25.69,36.52,-86.77,11.38,-4.21,19.98,4.04,0.78,-3.81,11.91,34
0.62,-3.01,21.32,1.71,-12.06,0.0,-4.5,18.58,4.49,-4.44,-2.98,2.39,34
0.54,-2.89,21.03,-2.39,-0.78,3.47,-4.39,18.88,4.47,-0.93,8.25,0.29,34
0.6,-2.9,21.13,0.39,0.78,0.83,-4.36,19.15,4.51,-2.25,-1.66,0.68,34
-13.98,-9.35,14.92,-27.44,63.72,0.88,-5.96,17.96,3.7,-4.88,2.34,2.73,35
-14.46,-12.57,12.28,-16.85,70.95,0.88,-5.69,18.09,3.77,-10.69,14.36,3.22,35
-17.59,-9.79,4.06,-17.24,45.12,8.25,-6.02,17.89,3.13,-6.1,12.89,7.62,35
-17.34,-11.71,8.07,2.83,5.42,-2.78,-5.02,20.27,3.8,-1.71,12.84,4.15,35
-17.6,-12.76,8.83,2.98,-2.64,-1.46,-5.19,18.91,3.49,-7.13,-7.37,2.59,35
-17.63,-10.89,7.13,3.71,0.2,-1.76,-4.53,19.48,4.5,-1.42,-11.43,2.44,35
-17.3,-11.77,6.78,2.0,-1.9,1.03,-4.79,18.92,4.71,-1.12,-4.0,0.24,35
-17.24,-12.32,5.88,1.51,-4.49,-2.29,-4.77,18.74,4.68,-1.07,0.44,-1.32,35
-17.66,-11.63,6.94,1.37,-1.81,-0.54,-4.78,18.91,4.74,-1.51,-0.73,-1.12,35
-17.2,-11.42,7.47,3.56,-5.47,-3.03,-4.76,18.81,4.95,-0.49,-1.17,0.34,35
-17.46,-11.35,7.82,2.2,-4.3,4.44,-4.87,18.52,5.19,-1.71,-1.46,-1.37,35
-16.85,-11.66,8.52,7.86,-9.77,-2.2,-4.94,18.72,4.86,-1.12,0.0,-0.54,35
-16.17,-12.39,9.46,11.28,-16.99,0.88,-5.05,18.82,4.56,-0.59,1.46,-2.29,35
-16.17,-13.06,11.48,16.7,-31.05,5.57,-4.63,18.26,5.2,-1.71,0.68,2.69,35
-12.65,-9.73,14.26,76.42,-131.25,8.94,-4.91,18.84,4.61,-0.24,2.29,3.42,35
-5.1,-4.41,19.69,75.1,-189.94,14.75,-4.71,18.79,4.65,3.17,-0.44,6.79,35
1.01,-2.78,22.59,15.38,-49.27,2.98,-4.61,18.46,4.57,-1.95,0.83,-1.32,35
2.83,-1.8,22.33,0.15,-7.18,-0.29,-4.46,19.05,4.61,-0.98,1.66,2.2,35
1.96,-2.42,21.33,0.29,-0.83,-0.34,-3.32,19.48,6.56,1.32,-8.01,1.95,35
1.58,-2.64,20.95,-0.05,1.81,1.17,-4.04,19.18,4.87,0.15,-1.37,1.46,35
-5.04,-8.53,19.63,-44.73,88.23,-11.43,-4.38,17.11,5.58,1.51,-5.96,5.47,36
-9.21,-8.05,18.56,-53.42,84.52,-2.39,-3.8,19.14,4.92,0.29,-1.27,2.64,36
-11.02,-11.71,17.27,-17.97,53.56,20.07,-2.8,20.21,4.66,1.86,-8.5,-12.3,36
-14.13,-9.38,14.46,-12.94,33.94,-0.83,-3.68,20.42,4.05,10.6,-7.18,-1.37,36
-15.53,-12.06,11.67,-17.77,53.56,0.83,-5.02,19.8,3.58,8.69,1.27,-14.6,36
-17.64,-9.26,7.95,-3.52,29.3,10.21,-6.13,18.41,3.3,0.63,-1.66,-9.77,36
-17.22,-10.51,5.44,1.32,-0.49,-1.32,-6.52,16.81,2.77,0.68,9.91,7.03,36
-17.57,-10.84,6.07,-4.69,5.76,-7.37,-5.72,17.66,3.55,-7.42,0.29,-1.37,36
-16.92,-12.68,7.37,4.69,-7.03,-5.42,-5.83,18.02,3.44,-13.62,-5.52,3.37,36
-16.85,-12.44,8.44,4.15,-5.96,-2.64,-5.92,17.76,4.41,-5.76,-3.47,-2.0,36
-16.58,-12.05,9.85,4.44,-4.64,1.9,-5.3,19.91,4.12,1.37,-1.86,3.61,36
-16.27,-12.1,9.59,6.64,-8.11,3.52,-5.3,18.54,4.49,-0.39,-0.44,0.68,36
-16.44,-11.11,9.97,3.91,-6.98,0.68,-5.45,18.76,4.23,-1.81,1.27,-0.44,36
-16.48,-11.06,10.08,9.37,-21.48,-3.37,-5.49,18.59,3.93,-0.93,1.66,0.63,36
-15.15,-12.18,11.71,14.5,-29.49,-5.86,-5.12,19.1,4.62,-4.1,0.73,3.17,36
-11.28,-10.6,16.43,81.15,-126.46,-5.96,-5.16,19.13,4.62,-0.39,4.69,18.8,36
-6.1,-6.98,20.82,53.37,-114.75,2.78,-4.55,19.41,3.93,-3.27,3.96,5.66,36
-4.16,-5.32,22.76,9.67,-19.29,-2.69,-5.31,19.71,4.43,-5.91,-6.2,7.18,36
-4.06,-6.7,20.54,-0.68,-6.74,3.71,-4.24,18.42,4.9,-2.93,5.57,1.42,36
-3.21,-6.27,20.89,9.18,-29.49,2.54,-4.2,18.68,5.22,-0.63,0.78,5.13,36
-5.47,-6.42,19.12,-25.93,46.19,-1.27,-4.37,18.5,5.21,-0.39,-0.39,1.42,37
-6.7,-8.14,19.36,-38.92,65.09,0.15,-4.54,17.97,4.92,-0.78,0.98,-0.24,37
-9.32,-11.41,20.17,-39.84,65.82,-0.24,-4.12,20.04,4.9,8.54,-5.52,2.1,37
-14.82,-12.22,12.44,-33.98,52.78,-4.98,-5.82,19.59,2.74,16.55,3.86,4.49,37
-14.99,-11.11,10.21,-8.98,40.87,1.42,-6.0,17.39,3.02,7.03,9.33,-2.44,37
-15.9,-11.17,7.63,-13.97,28.71,3.71,-7.04,16.61,1.19,20.26,7.37,3.96,37
-16.96,-11.77,9.26,-0.29,12.5,2.59,-4.29,19.85,2.89,10.55,0.15,-1.07,37
-18.08,-10.71,5.11,-1.07,3.66,0.93,-5.95,17.87,1.03,-2.78,2.59,-2.49,37
-18.11,-10.59,5.34,-1.71,2.59,0.2,-5.76,16.71,1.44,-5.66,4.05,-4.54,37
-17.46,-10.76,8.2,2.64,-3.37,-1.95,-5.35,19.22,2.04,-6.69,-1.86,-2.64,37
-17.53,-11.23,7.88,3.03,-1.17,0.88,-5.07,18.85,2.86,-4.59,-1.71,-1.9,37
-17.33,-11.31,8.17,0.83,-2.54,1.03,-5.44,18.43,2.73,-3.96,0.15,-1.51,37
-17.48,-10.96,8.11,2.44,-1.61,-1.56,-5.5,19.23,2.4,0.1,-0.98,-2.0,37
-17.04,-11.63,8.34,4.88,-7.52,-0.39,-5.69,18.37,2.36,-1.37,0.68,0.54,37
-17.45,-10.83,8.15,15.53,-32.67,-0.44,-5.55,17.87,2.54,-2.15,0.49,4.3,37
-13.91,-10.24,10.56,73.78,-138.04,7.57,-3.44,20.77,4.66,-16.06,-3.03,22.07,37
2.28,-3.86,23.45,109.72,-300.05,16.65,-5.7,17.58,1.99,-11.38,-1.22,1.86,37
1.9,-3.65,21.23,-5.57,-7.96,-0.1,-5.14,17.72,4.62,-8.98,-4.59,-5.03,37
2.21,-2.65,21.18,-5.37,5.62,8.45,-5.51,18.79,3.88,-16.99,6.88,-10.69,37
1.82,-3.12,21.15,0.24,2.05,-1.27,-4.56,18.78,5.54,-3.37,-4.1,-5.71,37
-8.53,-11.15,16.55,-22.17,21.63,0.2,-5.12,18.32,5.41,-0.0,-2.29,2.05,38
