ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,TEST
-0.71,-17.07,-12.34,-0.15,-3.17,0.83,-3.4,-12.59,17.69,-2.98,-3.12,-0.15,25
-0.67,-17.55,-12.58,5.71,-4.59,0.05,-3.56,-13.3,17.52,2.83,0.1,5.96,25
2.06,-20.2,-11.53,42.92,35.89,-6.3,-3.48,-13.31,18.09,53.42,7.47,-0.73,25
3.73,-21.78,-8.88,74.12,37.26,-22.31,-4.06,-13.26,17.89,91.89,16.11,5.81,25
3.27,-22.2,-5.18,95.56,47.12,-29.49,-4.98,-5.82,20.01,111.52,12.84,17.19,25
3.91,-20.4,2.56,146.58,71.48,-36.82,-5.76,6.53,17.18,154.83,15.72,27.83,25
5.14,-17.75,10.15,105.47,55.91,-37.35,-5.45,10.43,15.2,115.33,2.29,4.1,25
4.56,-11.76,15.04,110.35,42.53,-40.28,-4.78,15.65,11.25,113.67,-12.55,2.34,25
3.29,-5.28,18.0,85.06,20.7,-17.87,-4.08,19.82,7.76,81.35,-6.49,-2.59,25
5.5,-4.22,20.09,-9.77,-7.71,2.98,-6.32,19.42,6.87,-34.23,-8.84,-1.27,26
5.84,-5.54,20.29,-34.18,-12.16,3.91,-6.53,13.5,8.57,-115.04,-11.18,-11.33,26
3.72,-10.79,14.88,-109.77,-27.39,28.22,-5.28,15.71,12.36,-115.97,-29.2,1.9,26
6.14,-10.47,14.74,-104.2,-47.71,25.15,-4.38,10.66,16.52,-119.09,-3.47,4.54,26
8.04,-16.19,9.26,-112.99,-47.36,34.72,-3.62,5.37,19.66,-90.23,-5.96,15.23,26
7.35,-19.86,3.53,-72.71,-54.88,32.18,-3.89,3.25,19.43,-110.21,-3.71,10.21,26
4.24,-18.18,-0.56,-78.03,-50.15,40.48,-3.56,-6.67,19.0,-93.31,-6.59,-0.49,26
2.77,-19.52,-5.73,-77.64,-50.49,41.5,-2.84,-10.37,19.14,-75.15,-9.42,-6.74,26
1.17,-18.48,-9.21,-63.82,-38.87,26.22,-3.28,-10.82,17.29,-42.92,-0.88,6.4,26
-0.87,-17.09,-10.97,-33.89,-28.42,13.33,-3.37,-12.67,16.66,-18.36,6.05,2.69,26
-1.34,-16.71,-11.28,-11.96,-14.99,8.5,-2.92,-14.09,16.72,-12.11,6.2,-4.74,26
-2.67,-16.27,-13.22,-13.13,-3.27,3.42,-3.32,-15.99,16.39,-13.53,-0.54,-6.59,26
-1.62,-16.74,-13.95,-2.05,-14.5,0.83,-4.08,-10.72,15.1,0.83,-3.66,6.49,26
-0.89,-15.28,-10.43,3.61,-1.76,-3.37,-2.94,-16.3,15.99,2.0,-5.03,0.54,26
-2.38,-15.72,-14.09,0.68,-0.1,-3.81,-3.8,-13.84,16.54,55.22,7.76,2.93,26
1.31,-19.41,-11.61,47.61,38.72,-8.94,-4.11,-16.32,16.45,81.25,20.8,9.33,26
1.14,-21.82,-11.65,75.34,47.02,-9.57,-5.33,-9.36,19.73,108.11,26.61,-0.39,26
2.26,-21.85,-7.65,100.98,60.69,-19.19,-6.87,1.23,18.84,84.81,9.18,4.15,26
2.42,-18.79,1.07,81.01,39.84,-18.02,-6.35,5.89,19.83,77.73,-1.32,1.46,26
3.15,-18.87,3.86,71.68,40.87,-21.24,-6.34,8.63,18.07,103.08,-0.44,9.72,26
4.54,-13.5,12.01,-137.11,-75.2,35.45,-4.92,12.77,14.51,-146.24,-17.53,32.67,27
7.91,-21.29,5.69,-120.17,-72.02,32.71,-3.79,8.21,18.73,-106.69,-7.62,34.33,27
4.78,-18.39,1.45,-95.56,-62.45,35.3,-3.9,4.17,19.07,-123.54,-1.12,16.02,27
3.85,-18.63,-3.94,-86.87,-54.49,28.52,-3.75,-4.66,19.55,-101.56,-12.16,4.69,27
4.03,-20.43,-7.66,-41.06,-16.21,10.79,-3.0,-7.6,20.67,-32.62,-5.62,-5.42,27
-0.2,-17.07,-10.74,-26.03,-21.29,12.01,-2.91,-8.0,19.72,-48.19,2.83,0.2,27
0.34,-17.64,-10.49,-20.46,-15.33,7.52,-2.87,-8.28,19.53,-40.23,9.03,-12.01,27
0.01,-17.14,-11.68,-4.0,-23.29,8.79,-3.25,-9.68,18.02,-12.79,1.9,12.55,27
-2.1,-16.17,-13.43,-16.26,-12.06,10.94,-3.24,-14.72,16.86,-34.96,0.39,-20.46,27
-0.91,-17.27,-12.2,0.39,-6.45,-0.78,-2.86,-12.0,17.81,-8.5,-1.22,-2.54,27
-0.87,-17.26,-12.14,6.59,3.56,0.68,-3.27,-12.61,17.32,5.66,2.2,2.83,27
1.59,-20.16,-12.23,48.29,44.14,-3.08,-3.48,-12.85,17.87,64.75,8.79,11.77,27
4.41,-25.44,-9.74,104.93,73.0,-21.34,-4.01,-15.88,17.45,159.08,39.5,-4.74,27
1.41,-14.08,0.73,170.41,76.12,-31.88,-6.69,7.97,17.81,136.03,-3.42,22.75,27
6.74,-21.13,6.83,86.23,44.73,-23.97,-5.83,6.24,18.98,107.42,-1.81,-7.57,27
6.45,-18.62,11.79,75.44,26.66,-23.68,-5.87,10.25,16.81,85.64,-2.69,1.81,27
4.85,-15.18,14.47,83.89,24.66,-23.19,-5.88,14.1,13.29,89.5,3.71,4.69,27
4.8,-9.74,17.82,70.56,21.68,-22.9,-5.14,18.41,10.83,65.09,-2.15,3.91,27
4.41,-6.39,19.14,54.0,19.68,-12.06,-5.48,17.47,7.69,52.05,-1.56,-8.2,27
2.61,-4.75,18.8,22.8,23.05,-2.34,-6.52,16.41,5.24,29.44,-6.45,-15.38,27
-4.8,-4.28,20.15,17.19,50.63,-16.46,-6.42,20.02,4.76,21.39,1.03,23.29,28
-3.74,-1.83,22.39,-101.42,-67.77,-23.19,-4.27,23.55,5.14,3.71,-7.03,18.16,28
0.34,-12.79,13.67,-140.04,-86.52,-18.31,-6.02,15.5,5.6,-114.89,-16.46,2.59,28
3.8,-17.38,10.7,-111.96,-74.32,1.71,-4.51,12.51,10.9,-156.84,-1.46,10.79,28
4.51,-17.16,3.71,-91.21,-62.6,8.54,-4.57,11.94,14.92,-125.54,7.28,7.96,28
3.98,-18.63,-3.35,-103.96,-68.55,13.43,-3.78,6.8,18.92,-130.37,1.22,7.23,28
2.89,-16.18,-7.44,-71.78,-40.33,10.4,-4.16,-2.5,18.88,-126.71,0.0,5.03,28
2.91,-17.17,-9.51,-45.46,-27.78,2.0,-4.3,-10.57,18.48,-95.95,-5.66,-5.37,28
2.63,-16.15,-11.2,-34.18,-1.51,6.59,-3.45,-9.55,19.95,-57.91,6.25,-4.93,28
3.66,-16.08,-13.31,-43.6,49.56,-2.49,-2.44,-10.18,17.54,-63.97,24.07,-42.29,28
3.85,-15.71,-14.36,-18.8,5.47,-0.1,-2.55,-10.47,17.45,-34.96,37.16,-39.31,28
4.7,-13.71,-12.17,0.78,-4.3,2.05,-3.63,-15.24,15.11,-11.62,14.16,-7.42,28
6.02,-17.78,-13.76,21.73,12.84,10.74,-3.73,-17.05,14.57,0.49,-7.18,0.78,28
5.31,-18.85,-11.33,87.21,100.63,59.08,-4.19,-15.08,14.41,34.62,6.15,16.6,28
7.52,-25.85,-10.17,110.3,62.3,37.11,-6.54,-6.17,14.8,79.35,17.19,31.74,28
0.5,-17.75,-2.54,91.65,-14.7,14.94,-6.97,-11.95,16.0,155.76,38.77,50.83,28
-0.53,-18.28,1.49,130.62,57.13,6.05,-7.15,-3.99,17.45,71.44,-7.37,19.38,28
3.03,-15.64,13.27,100.88,24.51,-12.65,-5.89,4.87,18.41,117.63,-10.55,15.48,28
2.47,-18.31,13.71,113.48,3.17,-4.0,-5.85,10.69,17.46,94.92,-7.08,0.29,28
2.41,-12.1,15.12,216.06,65.53,-23.78,-5.56,9.63,14.36,122.75,8.94,0.73,28
4.44,-21.39,-11.3,-91.26,-44.58,7.03,-4.03,-15.14,16.43,-36.91,0.49,3.52,29
1.61,-16.59,-13.21,-27.54,-26.76,3.17,-3.93,-14.94,15.16,-19.43,-1.32,7.91,29
0.61,-15.34,-13.19,-9.96,-30.37,4.98,-5.1,-13.07,15.38,0.78,-6.25,5.47,29
0.49,-15.8,-11.77,-4.35,-2.05,-4.88,-3.46,-19.57,16.57,25.54,-0.34,-10.64,29
4.49,-19.89,-13.96,12.84,24.71,0.29,-4.71,-16.16,16.89,62.84,8.94,10.11,29
3.94,-21.34,-11.38,57.13,31.84,-0.34,-5.66,-11.07,19.44,91.85,18.75,10.4,29
4.75,-23.52,-8.41,87.16,50.59,0.88,-6.92,-1.09,17.44,148.34,2.54,16.85,29
1.52,-20.1,-3.01,135.84,67.63,-10.64,-5.06,8.33,16.2,172.75,-19.78,28.66,29
6.59,-18.03,8.88,153.61,70.7,-37.89,-4.4,14.08,16.36,57.96,-3.47,16.89,29
2.88,-14.07,13.73,63.28,7.81,-8.69,-4.16,15.49,13.4,82.13,-7.08,2.34,29
2.53,-12.63,16.78,72.41,37.16,-7.08,-4.28,17.32,9.98,56.25,-3.08,0.44,29
0.77,-9.31,18.54,49.12,22.56,-3.17,-4.35,17.91,7.8,57.42,-2.44,0.49,29
0.19,-8.79,19.66,49.85,22.75,2.69,-4.47,17.71,6.03,50.73,-11.04,-13.82,29
-0.97,-6.67,19.3,40.58,24.51,0.15,-5.28,21.26,6.44,23.97,-9.13,-3.91,29
-1.95,-7.56,23.11,18.12,8.4,-6.4,-6.06,16.6,2.45,-14.6,-3.17,-10.16,29
-3.49,-3.83,19.11,-15.33,0.54,-1.22,-5.31,19.28,5.38,-1.17,-1.51,-0.34,29
-1.32,-5.74,21.23,-0.15,-0.24,-0.15,-5.02,19.53,4.45,1.12,-1.56,2.05,29
-0.91,-4.57,21.29,2.2,-1.86,-1.17,-5.53,18.18,4.7,-0.1,-1.71,-1.07,29
-1.51,-5.8,20.77,-1.17,-1.46,-1.12,-5.36,18.87,4.67,-3.61,-0.68,-0.49,29
-1.16,-5.07,21.05,-3.66,-1.81,0.59,-5.63,18.33,5.2,-1.51,1.22,0.34,29
2.53,-13.38,14.35,-119.14,-60.4,1.22,-5.57,15.86,10.68,-121.39,-17.48,-0.73,30
2.75,-17.49,7.91,-131.01,-70.31,9.91,-5.08,11.56,16.05,-137.01,4.15,6.64,30
4.91,-22.34,-0.99,-124.17,-72.8,20.31,-4.95,-0.74,18.39,-134.47,-7.08,4.1,30
4.28,-21.17,-6.02,-96.48,-51.17,11.04,-3.88,-5.56,20.55,-93.21,-20.02,11.18,30
2.93,-19.95,-9.45,-47.27,-21.63,6.79,-4.55,-7.51,19.82,-61.77,13.13,-12.01,30
1.54,-17.51,-11.45,-46.39,-24.02,9.57,-4.68,-9.97,17.7,-54.3,-0.63,-2.78,30
0.83,-15.79,-11.79,-21.14,-4.15,2.44,-4.19,-9.46,17.38,-29.88,12.65,-2.78,30
0.91,-16.01,-13.43,-16.02,-7.67,4.49,-4.24,-12.9,16.48,-27.59,5.13,-13.92,30
0.91,-14.71,-13.65,-9.77,-4.1,-0.15,-3.91,-14.76,15.49,-8.69,-1.81,-3.52,30
1.88,-16.07,-13.88,3.86,-0.88,-1.81,-3.54,-16.11,16.3,-0.39,-7.96,-2.83,30
0.53,-14.72,-14.83,0.98,7.57,5.66,-3.27,-14.66,16.35,3.32,-8.01,-7.23,30
2.05,-16.62,-13.47,14.21,7.03,3.47,-3.02,-15.42,15.86,14.99,-5.86,7.32,30
1.11,-16.24,-12.93,59.08,42.92,9.72,-3.51,-13.95,16.61,64.75,7.52,5.86,30
6.17,-23.46,-11.17,47.66,38.72,1.22,-2.3,-15.87,19.05,42.58,6.1,2.93,30
3.17,-19.36,-6.65,57.91,43.75,4.54,-4.63,-8.27,19.39,64.94,11.91,9.28,30
3.07,-16.6,-1.05,135.6,12.11,20.46,-5.47,-1.61,17.93,122.31,2.05,10.01,30
-0.56,-16.83,3.84,98.63,29.64,12.74,-4.96,7.29,19.14,89.06,6.01,8.98,30
2.59,-15.33,13.48,107.91,-17.38,3.66,-5.27,10.73,16.49,97.41,0.15,-1.66,30
0.09,-12.88,14.46,105.62,8.54,-0.24,-5.51,14.67,13.19,97.12,1.9,5.86,30
1.03,-8.79,18.75,79.25,5.18,-1.42,-4.83,18.15,10.1,69.19,5.81,5.86,30
2.55,-14.72,15.73,21.58,19.63,1.51,-6.63,12.03,12.77,32.18,-1.32,10.4,31
2.32,-14.32,18.5,79.0,54.3,-11.43,-4.65,18.29,9.64,88.53,-7.42,26.46,31
0.15,-5.04,20.53,74.9,4.69,0.68,-4.45,18.46,6.05,52.29,-4.64,1.81,31
-2.09,-3.24,20.47,40.43,11.47,-0.98,-4.34,20.21,4.05,13.77,2.49,-1.95,31
-2.36,-5.96,20.12,22.07,15.67,-8.69,-4.24,21.12,3.65,20.36,-0.39,11.47,31
-1.76,-4.77,21.8,11.91,8.84,-5.86,-3.72,20.54,2.8,0.54,-3.03,2.1,31
-2.36,-3.17,21.08,-6.59,0.44,-3.03,-4.18,18.14,2.6,0.83,-3.52,-3.71,31
-2.71,-3.59,20.62,2.39,3.08,-0.34,-4.43,19.39,3.09,-6.25,-3.56,-3.61,31
-2.29,-5.37,20.61,-1.81,-6.3,-0.59,-4.15,20.0,3.22,-1.81,-0.24,-0.34,31
-2.27,-3.91,21.26,-1.07,2.34,-0.44,-4.55,19.23,2.9,-6.01,1.32,-1.86,31
-1.99,-4.3,21.35,-0.73,0.0,-0.05,-4.36,19.36,3.24,-1.66,0.39,-0.34,31
-2.21,-4.55,20.9,-1.95,-1.51,1.81,-4.42,19.43,3.32,1.17,-0.1,1.9,31
-2.23,-4.2,21.3,-1.9,0.34,0.78,-4.65,19.07,3.06,-1.42,-0.49,-2.83,31
-2.32,-4.77,20.64,-2.49,-3.27,-1.07,-4.56,18.93,3.3,-0.44,0.68,1.07,31
-1.87,-4.25,21.3,0.88,-2.88,1.51,-4.54,19.42,3.1,0.59,-0.15,-0.44,31
-1.94,-4.72,21.08,-0.98,-0.54,0.78,-4.54,19.13,3.23,0.2,-0.29,-0.15,31
-2.1,-4.82,20.8,-0.34,-2.44,-0.05,-4.53,19.24,3.59,-0.1,0.34,1.37,31
-1.95,-4.43,21.13,0.2,-1.76,1.07,-4.57,19.15,3.42,-0.49,0.34,0.39,31
-1.79,-4.35,21.16,0.59,-1.32,0.93,-4.39,19.04,3.34,0.2,-0.1,0.1,31
-1.86,-4.45,21.04,1.76,-1.27,1.22,-4.49,19.27,3.33,0.93,-0.59,0.88,31
1.31,-15.89,15.8,-101.61,-29.64,0.98,-5.06,19.25,5.06,17.48,-0.44,1.61,32
1.16,-15.62,10.92,-111.04,-44.97,5.18,-4.86,18.94,6.28,-3.03,-1.12,-3.47,32
2.12,-21.76,3.52,-98.63,-38.72,10.79,-4.51,17.94,4.31,5.08,6.4,-3.96,32
1.36,-22.52,-2.05,-93.31,-47.31,23.88,-4.53,19.29,5.73,3.86,-2.98,1.32,32
0.43,-20.75,-4.14,-55.62,-42.14,24.85,-5.29,18.48,5.47,0.49,-2.15,-0.34,32
-1.25,-19.01,-6.91,-44.82,-17.04,13.13,-4.97,19.16,4.34,5.66,-1.03,-0.59,32
-1.07,-17.3,-9.51,-44.92,1.66,7.91,-5.28,17.53,4.99,0.15,-5.03,0.63,32
-1.43,-18.62,-12.96,-44.58,16.99,3.17,-4.73,19.2,5.56,4.3,-2.59,-12.06,32
-2.07,-18.3,-13.43,-10.94,8.64,18.41,-5.36,18.58,4.2,3.81,1.37,2.59,32
-1.3,-17.01,-12.89,-12.84,5.03,16.36,-5.38,18.98,4.99,-0.05,0.78,3.32,32
-1.78,-16.12,-13.33,-8.89,3.32,7.18,-5.21,18.41,4.37,0.05,4.93,1.86,32
-1.73,-15.95,-13.53,-8.25,-0.2,1.32,-4.63,18.53,4.62,4.74,1.46,1.61,32
-0.91,-16.0,-13.4,-9.72,-3.96,2.2,-4.45,19.5,3.87,6.64,-0.15,-0.2,32
-1.81,-14.04,-13.65,-3.03,-6.59,7.42,-4.9,19.13,3.91,-0.15,-3.76,0.15,32
-2.56,-15.11,-13.92,-0.63,-4.64,0.98,-5.17,19.16,4.2,0.49,-2.54,-0.34,32
-1.68,-17.34,-15.28,9.81,5.76,-0.2,-5.14,19.27,4.4,-1.03,-2.78,-2.83,32
-1.21,-17.52,-12.83,58.69,10.3,0.0,-5.5,18.3,4.42,-3.08,3.47,-4.15,32
-0.7,-20.0,-9.37,101.86,30.47,-10.25,-4.57,19.39,4.25,3.81,6.4,1.27,32
1.1,-21.77,-3.02,184.86,67.19,-11.82,-5.23,19.46,5.11,2.39,2.78,-2.73,32
-1.54,-18.19,5.26,189.89,58.79,-11.77,-5.87,17.27,2.65,-2.69,5.42,-4.93,32
4.02,-17.89,7.96,-165.38,-72.85,16.46,-6.94,5.71,15.49,-166.55,-5.32,-26.51,33
2.86,-21.02,-1.74,-156.2,-71.63,24.46,-6.71,-2.63,17.22,-151.71,-9.23,-25.0,33
3.01,-21.85,-8.16,-107.18,-39.06,8.35,-5.78,-8.65,18.33,-78.56,-6.98,-27.05,33
1.69,-18.53,-12.2,-68.46,-19.24,4.79,-5.4,-15.69,16.06,-45.26,0.44,-28.61,33
1.63,-16.22,-10.41,-13.13,-22.66,0.98,-4.05,-14.76,15.58,-30.22,11.04,-30.81,33
0.18,-16.32,-15.0,-21.53,-4.2,6.64,-4.88,-14.9,14.54,-18.51,5.52,-6.93,33
1.03,-16.78,-13.48,-9.67,-1.03,-1.42,-4.27,-18.06,15.16,-4.44,5.66,0.05,33
-0.64,-15.71,-13.47,4.15,-13.92,5.76,-4.35,-16.22,13.32,-1.86,2.98,-1.9,33
-0.88,-14.63,-13.18,-1.12,-3.81,-0.05,-4.14,-16.2,13.89,-0.73,-2.25,-3.47,33
-0.35,-16.2,-14.02,-8.2,9.42,-0.98,-4.49,-16.69,14.41,5.66,2.39,0.49,33
0.6,-16.68,-13.53,9.42,3.03,1.66,-4.52,-17.59,14.73,42.28,11.23,12.35,33
-2.09,-14.07,-12.71,17.97,3.13,3.08,-5.09,-15.99,15.23,6.74,1.51,10.69,33
0.41,-18.25,-12.2,45.8,2.25,0.15,-5.71,-14.51,16.54,52.29,9.18,24.07,33
1.73,-20.97,-9.94,93.07,46.53,-2.73,-7.93,-10.29,17.02,117.19,22.22,38.82,33
2.19,-20.08,-2.8,131.98,52.93,-50.78,-9.62,-1.58,17.6,117.43,17.09,24.56,33
4.82,-21.76,3.41,131.49,44.92,-33.79,-8.89,8.33,15.97,150.15,6.45,65.53,33
2.98,-17.1,9.75,94.04,34.28,-16.06,-8.59,13.79,15.34,66.55,3.86,41.85,33
4.44,-16.32,13.71,50.2,25.39,-0.44,-8.54,13.45,12.98,60.99,4.64,29.15,33
3.31,-12.75,16.22,53.03,24.07,4.83,-7.82,16.18,10.47,38.96,5.91,16.11,33
2.88,-10.86,18.23,26.51,6.88,-0.98,-6.94,16.13,9.84,31.69,0.2,12.55,33
-2.63,-6.2,21.92,56.88,68.16,23.1,-1.83,34.35,0.75,-8.55,3.03,-10.3,34
-6.05,6.82,23.42,-26.37,-44.38,-24.37,-5.22,14.62,2.1,-249.46,-1.86,-89.45,34
-3.28,-13.31,8.79,-282.76,-90.43,-35.11,-8.37,0.62,14.7,-152.44,-16.89,-43.21,34
6.25,-25.95,6.28,-146.0,-65.77,0.24,-8.28,2.12,17.03,-103.08,-11.52,-33.35,34
2.95,-20.07,0.56,-91.94,-47.07,-1.81,-8.0,-3.29,17.53,-118.02,-13.09,-37.06,34
3.48,-19.63,-5.16,-104.35,-51.66,1.32,-6.49,-5.89,19.35,-69.97,-4.0,-40.38,34
7.21,-15.95,-4.88,-119.82,62.4,-16.46,-6.58,-12.25,17.28,-46.78,11.96,-51.51,34
3.46,-16.76,-14.31,-50.1,33.2,3.03,-6.11,-15.14,15.67,-20.61,12.79,-19.29,34
4.41,-15.79,-14.77,-22.56,5.22,5.76,-6.48,-16.23,14.59,-13.72,7.32,-6.4,34
4.48,-15.18,-14.21,-5.52,-11.77,3.81,-5.28,-15.95,14.3,-20.07,-5.71,-14.31,34
4.0,-13.53,-13.72,-5.13,-12.99,0.2,-5.57,-16.38,14.52,-9.08,-3.91,-10.45,34
3.52,-14.3,-14.26,-0.0,-3.71,-0.44,-5.07,-16.75,14.51,-0.49,-3.52,0.24,34
3.7,-14.45,-15.15,1.42,-0.44,2.64,-5.54,-18.49,14.81,46.68,11.87,24.76,34
5.25,-17.97,-14.36,37.26,22.12,16.75,-6.51,-14.14,15.42,68.85,26.22,23.39,34
6.56,-18.26,-8.8,69.19,32.57,14.7,-9.27,-2.94,16.26,133.35,16.26,63.09,34
3.37,-16.31,-6.29,129.0,77.1,17.72,-10.09,0.65,16.94,112.7,2.83,60.45,34
5.83,-16.56,5.69,133.01,21.83,1.76,-9.84,2.49,16.89,72.12,-9.86,57.91,34
1.28,-21.23,3.15,92.43,2.2,-5.08,-8.44,8.65,16.2,75.78,-0.29,37.84,34
3.34,-19.47,9.64,83.5,25.68,2.98,-7.49,11.84,14.96,36.82,5.47,8.74,34
2.81,-16.17,13.89,39.31,14.7,4.3,-6.9,12.77,14.35,26.22,1.86,8.4,34
2.21,-15.91,8.13,-139.65,-65.87,7.62,-6.36,-2.96,17.28,-158.35,-24.56,-13.38,35
3.53,-16.97,2.34,-132.96,-83.98,12.45,-4.21,-14.3,18.45,-81.4,-16.02,-35.5,35
5.6,-18.99,-5.1,-135.89,-76.9,11.18,-3.37,-15.1,17.81,-50.78,4.59,-14.06,35
3.21,-19.4,-11.65,-66.75,-41.94,3.37,-3.88,-12.6,14.6,-23.14,7.28,-7.76,35
1.27,-17.0,-12.77,-32.18,-22.95,6.59,-3.15,-13.41,16.14,-10.21,-0.2,27.93,35
1.08,-17.99,-16.21,-6.64,-4.69,2.59,-5.61,-14.51,14.21,-10.84,1.12,-0.98,35
0.1,-16.11,-11.49,-10.99,-2.88,9.77,-5.4,-15.94,14.79,-6.69,0.1,-8.54,35
0.31,-16.51,-11.5,-4.44,-4.88,-0.05,-4.08,-17.14,14.46,-0.29,0.15,0.78,35
0.16,-15.71,-14.62,-5.66,-4.74,1.56,-4.06,-15.37,15.04,3.08,1.12,-2.25,35
0.76,-15.64,-13.16,0.05,-1.51,-1.07,-4.91,-17.09,15.95,39.89,15.19,6.79,35
1.6,-17.46,-13.48,7.81,8.89,4.64,-5.46,-20.08,14.31,20.17,14.4,14.16,35
-2.98,-15.8,-14.99,48.39,-42.33,24.22,-6.51,-10.67,16.94,79.49,18.31,34.33,35
-0.57,-18.64,-9.86,75.88,37.11,-8.2,-9.23,-0.06,17.39,124.02,11.82,39.65,35
2.65,-21.64,-5.53,132.81,66.21,-14.84,-9.84,-1.61,16.27,113.57,7.47,34.57,35
1.97,-20.38,0.88,92.24,-6.69,-8.64,-9.09,7.05,17.12,81.74,-5.66,25.39,35
2.16,-18.1,6.86,94.34,41.55,-29.25,-8.44,8.78,15.37,80.37,-4.3,19.48,35
2.84,-18.34,10.42,73.53,26.07,-17.33,-8.29,6.59,11.07,99.22,12.01,3.42,35
1.48,-11.85,13.14,112.84,-31.45,8.35,-7.21,16.21,9.6,60.69,3.13,11.43,35
1.43,-7.53,17.15,96.83,24.9,-24.76,-7.41,19.54,6.92,38.67,1.46,10.84,35
3.93,-5.51,20.92,63.72,17.58,-12.6,-6.78,19.14,5.73,6.15,-8.15,0.88,35
-1.72,-5.4,21.26,77.1,44.29,23.54,-4.42,25.42,1.74,68.31,16.85,49.76,36
-3.69,5.77,22.56,-52.49,-26.95,-4.83,-3.29,30.95,3.82,-130.22,14.4,-26.86,36
-0.78,-11.47,12.73,-239.84,-107.08,-3.08,-4.73,11.07,10.68,-233.06,-18.75,-33.79,36
7.08,-19.28,8.22,-199.61,-116.89,23.93,-5.99,1.14,17.05,-173.97,-20.56,-41.36,36
4.44,-20.93,-2.4,-154.39,-85.25,39.21,-6.42,-8.01,16.53,-139.84,-10.45,-31.54,36
3.88,-21.84,-8.45,-104.44,-45.56,19.04,-5.82,-14.87,17.11,-49.8,-6.45,-29.54,36
2.09,-15.65,-9.53,-40.63,10.25,15.72,-2.39,-18.18,19.82,-41.89,6.69,-34.62,36
-0.36,-14.16,-12.33,-26.9,-2.69,13.53,-3.52,-16.17,15.14,-39.31,4.2,-23.88,36
-0.11,-15.51,-14.46,-25.29,-13.13,3.13,-3.86,-17.63,13.97,-19.53,-2.34,-2.64,36
0.31,-15.97,-13.0,-1.71,-17.09,0.24,-3.5,-14.93,14.47,-5.71,-8.54,-5.86,36
1.24,-19.98,-16.14,-7.96,4.69,-4.05,-3.47,-14.33,13.88,-3.13,-0.15,-0.15,36
-0.06,-14.19,-14.13,1.76,3.56,1.42,-2.36,-16.44,14.55,3.42,-2.93,1.81,36
3.29,-19.35,-14.69,33.35,15.48,-0.59,-4.03,-14.34,15.53,63.48,17.77,25.24,36
1.9,-21.73,-12.85,108.54,33.94,11.87,-5.62,-13.37,16.49,104.74,24.51,58.54,36
2.34,-21.01,-3.58,160.94,84.62,-30.18,-7.65,-0.44,15.91,175.0,6.93,60.21,36
3.39,-16.59,6.38,127.0,14.7,-11.13,-6.98,5.61,18.24,99.56,1.12,21.73,36
2.27,-18.38,8.57,105.37,37.06,-17.68,-7.17,9.64,15.68,113.38,-6.74,28.27,36
2.06,-13.78,14.23,94.09,25.73,-21.73,-6.38,12.74,12.88,87.01,-0.24,18.36,36
4.19,-9.35,19.43,92.04,14.75,-13.23,-4.89,17.95,10.38,67.38,6.2,3.03,36
2.63,-5.88,19.88,53.32,21.68,-0.39,-5.82,19.31,5.86,52.73,-3.86,-13.92,36
2.94,-8.64,19.73,-50.73,-21.39,15.48,-7.42,10.18,13.49,-99.27,-8.35,8.3,37
3.11,-11.05,17.51,-44.68,-29.74,5.32,-6.49,8.63,16.31,-86.87,-2.59,9.91,37
2.97,-14.87,13.71,-95.51,-42.58,20.51,-4.62,2.39,18.88,-134.03,-23.83,7.37,37
5.6,-18.78,11.5,-88.13,-52.05,20.36,-4.71,-1.56,19.25,-96.44,-7.32,4.44,37
5.7,-20.29,5.01,-123.73,-72.17,30.27,-4.3,-9.3,18.88,-98.39,-5.08,-6.15,37
4.37,-20.61,-0.67,-86.52,-51.81,27.1,-3.98,-9.52,18.03,-58.25,39.45,-22.31,37
3.92,-21.8,-6.17,-99.76,-57.03,23.97,-4.86,-12.2,15.97,-31.64,22.9,-12.74,37
1.53,-19.58,-9.38,-48.14,-26.07,24.32,-5.96,-13.37,13.98,-33.01,11.77,-17.87,37
-2.04,-16.49,-13.22,-32.57,-7.52,21.0,-6.21,-14.32,14.24,-23.49,1.9,-9.91,37
-1.0,-15.61,-11.29,-16.99,-16.65,6.54,-5.25,-18.4,11.14,-21.83,12.79,-6.79,37
-2.83,-16.15,-13.8,-14.21,-14.06,10.16,-2.85,-21.02,9.86,-5.22,-14.6,-14.26,37
-2.67,-16.79,-14.6,-6.69,-14.45,21.39,-3.66,-17.26,11.98,8.89,-6.01,-0.39,37
-6.15,-11.9,-16.14,-7.72,-2.39,3.81,-3.92,-16.09,13.83,-8.98,-5.18,2.98,37
-3.66,-15.04,-14.1,2.29,6.1,-3.08,-3.88,-18.73,11.39,7.81,14.11,14.26,37
-5.39,-14.57,-15.49,2.88,-7.37,-3.32,-4.69,-18.39,11.77,51.17,17.87,12.99,37
-3.79,-15.08,-14.05,14.06,4.44,7.28,-6.72,-12.23,14.49,56.59,-6.3,18.55,37
-1.7,-16.74,-12.53,38.57,30.03,-7.23,-6.1,-14.15,16.07,100.78,12.65,25.59,37
