ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,TEST
3.75,-0.58,21.62,-0.68,0.39,-3.27,2.72,19.03,1.47,-1.17,0.49,-0.88,26
3.26,-0.73,21.11,-1.71,0.83,3.32,3.0,19.31,2.22,-0.34,-2.0,1.32,26
2.54,-1.31,20.6,2.25,-1.56,-1.56,3.59,19.26,1.77,2.1,-15.19,2.78,26
2.11,0.5,20.88,-2.25,3.03,-15.33,3.01,18.88,1.62,-5.22,-11.52,-4.0,26
2.95,-0.62,21.31,-3.27,0.93,-0.88,2.18,18.92,1.4,-1.47,-1.61,-3.76,26
2.72,-1.13,21.17,-0.63,0.2,-0.59,2.43,19.14,1.43,1.71,-4.39,2.98,26
1.93,-0.84,20.57,-0.59,-1.66,-1.71,2.78,19.19,1.29,0.44,-0.88,4.64,26
2.66,-0.75,21.12,-3.32,-1.76,-2.25,1.54,19.86,0.27,-2.2,-2.29,0.93,26
2.72,-0.44,21.27,-1.66,-1.12,-6.74,1.15,20.57,-1.07,-11.38,-31.69,-5.96,26
2.62,2.49,21.94,4.1,7.67,-48.68,1.42,21.61,-1.06,-71.24,-88.04,-22.75,26
0.96,6.97,20.26,10.55,22.07,-129.44,5.12,14.56,6.43,-33.98,-78.81,42.38,26
-0.63,4.4,15.26,-34.08,7.52,-153.42,6.92,17.58,8.3,-28.81,6.2,11.57,26
2.04,-7.87,21.6,-8.3,-17.63,-46.24,5.47,18.26,7.66,-5.81,29.88,7.37,26
2.73,-4.59,22.83,-4.49,-8.45,7.52,4.06,18.84,5.87,4.83,4.93,0.83,26
0.38,-2.74,20.78,3.56,-2.05,4.88,4.75,17.54,5.96,-5.08,1.42,-6.15,26
5.49,1.03,23.96,39.89,-49.51,225.88,6.82,28.57,6.7,90.58,72.51,24.12,27
0.61,2.26,17.3,33.59,13.77,120.51,2.45,14.27,-0.35,16.75,28.03,-33.64,27
3.25,4.9,21.41,5.08,-50.93,58.01,1.63,17.97,-1.74,14.01,15.97,29.49,27
3.45,-0.13,19.85,0.93,-3.08,10.01,5.52,18.55,1.97,0.29,-12.5,1.86,27
3.78,-2.46,20.98,4.3,-2.39,0.39,4.69,18.76,1.96,-3.61,-10.11,-6.84,27
3.91,-1.81,20.71,1.51,2.2,-1.37,4.56,18.43,1.72,-4.3,-3.22,-6.93,27
3.53,-2.25,19.91,0.29,-1.27,-0.73,4.83,18.59,1.58,2.0,-0.78,-0.98,27
4.11,-1.93,20.95,0.2,-4.88,-3.12,4.72,18.78,1.72,6.54,-1.61,8.89,27
3.88,-1.64,20.35,2.59,-4.35,-3.66,4.91,18.31,1.49,1.76,-5.37,0.93,27
4.07,-1.66,20.3,2.25,-1.95,0.29,5.04,18.21,1.37,0.68,-1.46,0.49,27
3.94,-1.14,20.35,-1.9,-1.32,4.2,4.75,18.93,1.18,-1.37,1.37,5.22,27
4.6,-2.03,20.98,1.03,-2.59,-2.34,5.38,19.43,1.28,0.68,-3.66,0.59,27
4.4,-1.99,20.58,-0.2,-1.42,-2.25,5.3,18.56,1.49,-0.93,-1.42,0.78,27
4.19,-1.49,20.56,-1.22,0.05,-2.25,4.99,18.58,1.25,0.78,2.15,3.13,27
4.11,-1.36,20.53,-1.56,-0.05,-8.54,4.76,18.19,1.16,-2.64,-4.93,1.03,27
3.39,1.38,20.92,-5.76,4.83,-25.59,3.66,19.02,-0.13,-3.61,-4.64,3.42,27
4.24,2.83,21.57,4.69,12.16,-98.68,5.64,19.87,1.11,-20.95,-38.72,-3.76,27
3.3,-3.17,19.31,-30.32,40.77,-150.83,4.6,15.83,0.4,-50.24,-55.66,-13.77,27
2.96,-5.01,22.05,-19.58,14.21,-83.64,8.12,18.83,6.33,-16.16,-39.6,3.08,27
1.31,-4.95,21.7,-17.77,-4.35,-18.16,4.94,17.54,5.26,-21.39,16.26,-0.15,27
1.26,4.55,22.36,1.9,-29.39,229.25,6.69,18.75,1.35,1.51,-9.57,-7.62,28
1.43,3.79,19.57,20.21,-35.06,94.24,5.88,18.06,3.39,-2.93,-4.2,-3.61,28
2.28,-1.65,21.9,8.54,-2.39,12.35,5.6,17.86,3.74,2.15,-3.91,-1.56,28
0.89,-5.5,21.03,-1.95,1.12,-5.42,4.78,17.5,1.65,4.74,-6.01,-4.25,28
0.34,-3.89,20.88,4.98,-1.37,-1.71,5.2,18.56,2.15,0.1,-0.39,1.61,28
-0.01,-3.69,19.35,3.81,5.42,-5.18,5.47,18.5,2.37,-0.1,-2.25,1.9,28
0.61,-3.31,21.14,-1.56,0.2,-1.95,5.73,17.89,2.35,-1.56,-2.2,-3.47,28
1.18,-4.17,21.86,-1.17,-0.78,-8.89,5.78,17.92,2.27,-0.98,-5.47,3.56,28
0.68,-4.15,20.53,-0.15,1.56,-2.15,6.18,17.89,2.47,0.05,-3.08,1.61,28
0.89,-4.42,20.55,-0.83,-2.34,-2.98,6.31,17.98,2.54,-5.37,-8.4,-11.18,28
1.08,-3.96,20.83,-2.88,0.78,-7.91,3.41,18.91,1.33,-7.32,0.93,-5.81,28
1.52,-4.19,21.45,3.37,8.2,-16.21,5.06,18.31,4.53,-41.46,4.49,-8.89,28
-0.36,-1.39,20.98,-1.86,2.29,-27.0,0.85,16.26,0.72,-15.92,-47.61,-16.99,28
-0.19,-2.07,19.91,-7.86,0.2,-58.11,9.42,21.15,6.01,-1.71,-110.3,-60.25,28
2.74,-2.44,22.93,39.31,3.47,-138.43,2.18,14.16,5.29,-48.73,-1.37,21.83,28
2.94,-0.17,21.08,25.68,35.35,-120.36,3.01,18.91,7.49,-14.5,-5.37,5.71,28
-0.21,-3.88,19.4,-49.02,-18.99,-38.77,3.69,17.9,6.94,-4.35,0.0,-1.66,28
1.0,-4.52,22.62,-16.55,-8.2,-19.97,3.3,18.81,6.57,1.17,3.13,-1.17,28
0.94,-3.29,21.61,-4.74,-3.42,-4.79,2.86,17.8,6.07,-1.61,0.44,2.05,28
0.25,-2.11,21.19,1.9,-1.56,3.56,3.33,18.02,6.35,-1.03,-1.37,3.27,28
5.28,-7.13,18.69,37.6,20.65,145.95,8.92,13.89,6.05,82.18,79.39,31.35,29
2.18,7.39,21.65,-21.88,-72.61,236.82,1.82,19.21,-1.81,10.99,116.02,11.52,29
3.47,1.54,19.86,-2.49,2.83,75.05,5.38,15.55,0.31,-7.37,23.34,-1.42,29
2.34,-2.34,21.46,-0.49,6.01,11.62,5.15,18.13,3.58,-5.08,-5.57,-7.28,29
0.79,-4.6,20.17,1.61,1.03,-4.05,4.65,17.63,4.54,-2.2,-4.15,-3.96,29
1.68,-4.48,20.26,6.01,-3.47,-11.13,4.82,17.56,3.67,8.25,-17.43,-1.42,29
2.77,-3.31,21.26,5.66,-2.73,-10.21,5.64,18.42,3.61,0.49,-25.05,-4.44,29
2.34,-3.5,20.78,1.66,0.49,-8.98,5.18,17.8,3.07,-2.0,-5.03,-3.96,29
2.18,-3.05,20.96,0.88,-2.44,-2.78,5.41,18.21,3.55,-2.49,-6.54,-0.73,29
2.32,-3.1,20.82,-2.15,-0.59,2.73,5.31,19.29,2.76,0.24,3.22,2.98,29
1.94,-3.65,19.91,-5.86,5.03,-6.64,4.96,18.7,2.48,0.29,-0.98,4.39,29
1.89,-1.56,20.62,-0.05,-3.08,-19.53,4.21,19.08,1.68,-3.76,-5.71,0.93,29
3.72,-0.43,21.36,-2.49,5.13,-60.11,6.21,18.23,2.94,-20.12,-22.27,-10.4,29
0.94,-1.29,18.46,-19.43,30.71,-92.68,3.62,17.81,2.95,-45.9,-10.06,-17.53,29
1.59,-0.61,19.94,27.29,14.65,-132.13,6.97,16.6,3.08,11.77,-70.7,-3.56,29
4.05,-4.34,22.84,-15.28,-12.94,-53.12,9.1,19.14,7.61,-17.63,-27.05,16.6,29
3.07,-4.09,22.24,-28.03,1.12,-14.75,7.67,17.81,6.9,-22.22,6.25,1.9,29
1.23,-4.59,20.76,-8.5,0.34,-0.68,5.8,16.94,7.08,-9.91,7.47,-2.54,29
0.64,-3.35,20.39,0.68,-3.27,4.54,5.32,16.84,6.62,-0.0,5.37,4.79,29
1.71,-2.49,21.41,3.76,-5.27,3.32,6.79,17.6,6.09,3.08,2.05,6.69,29
10.38,-2.4,20.85,67.53,-23.05,282.96,2.82,16.58,1.59,24.66,120.26,-8.54,30
1.32,2.63,20.08,26.12,-2.34,143.95,3.33,13.87,-0.87,18.12,28.52,-0.59,30
0.72,1.13,17.05,7.62,-5.42,39.01,5.27,18.92,0.84,12.16,-4.44,10.84,30
3.03,-1.43,21.2,2.78,-10.45,2.98,6.17,18.41,3.35,2.34,-2.39,-1.37,30
2.78,-3.89,21.02,11.08,-13.23,3.27,5.3,17.55,2.97,-1.17,6.59,-5.13,30
1.46,-2.26,19.96,10.35,-10.79,11.18,5.63,18.14,3.4,-0.83,2.78,3.03,30
2.11,-3.04,20.14,-4.25,-1.17,-1.51,5.99,17.5,3.15,-2.2,2.44,0.93,30
2.85,-4.04,20.48,-0.24,-0.15,1.51,5.89,18.42,3.55,-0.54,-0.63,-0.78,30
2.72,-3.69,20.59,-0.63,0.15,0.15,5.79,18.52,3.41,1.86,2.69,3.03,30
2.66,-3.38,20.86,-0.2,1.03,-1.03,5.65,18.05,3.2,-3.03,3.08,0.54,30
2.58,-3.47,20.88,0.49,-2.15,-1.9,6.07,18.09,3.88,-5.86,-0.29,-3.27,30
2.59,-2.85,21.07,0.1,-2.73,-2.05,5.01,19.28,2.73,-14.11,10.35,-12.7,30
2.36,-0.79,20.7,4.54,3.42,-26.07,3.57,18.19,3.88,-38.18,-8.25,-37.55,30
2.35,2.51,20.39,0.24,9.18,-89.89,0.77,16.58,0.56,-10.6,-101.27,-25.59,30
2.28,3.04,18.35,-6.4,31.69,-191.06,7.76,17.13,5.48,-11.33,-123.14,12.01,30
5.7,-6.91,22.86,-3.52,-7.13,-124.32,7.65,17.52,8.34,-33.06,2.78,-1.9,30
4.09,-5.67,22.29,-29.2,-8.45,-19.24,5.43,16.19,8.35,-9.28,1.32,-2.1,30
1.63,-4.73,20.23,-7.32,-0.39,-1.17,4.96,17.48,6.85,-1.32,2.78,2.93,30
1.76,-3.27,20.92,0.93,-4.44,2.25,5.28,17.84,6.46,-0.68,1.81,6.4,30
2.1,-2.2,21.98,3.08,-5.22,2.64,5.35,17.45,7.01,-2.25,-0.29,-0.88,30
3.9,8.37,23.22,43.46,-37.6,210.55,6.08,17.55,6.59,-9.62,-2.78,7.18,31
-0.06,4.17,16.43,25.88,18.99,43.7,6.36,17.26,5.64,-2.44,3.81,2.83,31
0.99,5.2,18.8,15.97,-7.32,13.09,6.52,17.62,5.68,-1.9,3.17,0.05,31
2.46,2.35,21.39,-2.44,-4.35,0.54,6.33,17.46,6.2,-1.37,-0.15,0.1,31
0.22,5.26,18.77,-24.46,2.49,-67.14,6.14,17.03,5.91,-1.51,2.93,-5.37,31
3.44,1.11,21.9,-59.33,18.9,-130.47,6.06,17.58,5.93,-1.95,0.24,1.32,31
2.09,-3.48,21.46,-27.93,11.18,-54.54,6.22,17.42,6.15,-1.95,-0.05,0.29,31
0.35,-5.18,21.14,-6.88,-11.04,-12.84,6.13,17.34,6.24,-1.56,0.54,0.34,31
0.96,-4.63,21.27,-4.88,-2.69,-7.62,5.88,17.37,5.96,-1.42,-0.34,0.29,31
0.65,-2.85,21.31,-2.15,1.46,1.32,6.11,17.52,6.04,-1.37,0.44,0.93,31
0.69,-3.28,21.08,0.24,-4.49,1.42,6.06,17.21,6.13,-1.17,0.34,0.59,31
1.1,-3.83,21.98,2.25,0.78,1.12,5.95,17.44,5.99,-0.73,1.03,0.63,31
0.43,-3.24,20.77,1.12,-3.12,1.42,6.32,17.6,6.31,-0.15,0.24,1.03,31
1.05,-3.48,21.38,0.73,-4.49,-1.76,6.35,17.36,6.25,-1.03,0.0,0.93,31
0.89,-3.25,21.06,-0.24,-3.03,1.56,6.1,17.32,6.18,-1.12,1.56,-0.15,31
0.96,-3.23,21.1,1.17,-2.54,2.05,6.17,17.28,6.13,-1.42,1.51,0.49,31
1.01,-3.5,20.69,-1.32,0.63,-1.71,6.17,17.18,6.17,-0.73,0.1,1.22,31
1.16,-3.21,21.17,1.03,-1.07,0.29,6.24,17.09,6.27,0.1,-0.59,0.73,31
1.18,-3.43,21.24,1.17,-1.07,0.24,6.29,17.45,6.11,0.24,-0.24,1.03,31
1.04,-3.24,20.87,0.49,-0.68,0.63,6.29,17.32,6.25,-0.78,0.59,0.1,31
3.89,-0.31,21.34,9.57,1.86,173.44,1.53,17.91,-1.95,-1.17,9.47,-4.05,32
-1.1,2.81,17.63,49.22,-8.45,72.95,2.1,18.97,-1.51,-0.29,2.98,6.93,32
2.09,4.71,19.77,10.99,-10.01,18.7,3.04,20.52,0.26,-4.3,-10.3,1.51,32
2.71,4.25,20.91,0.68,-8.79,-10.3,2.62,18.96,1.9,-23.39,-41.7,-10.4,32
2.79,3.03,22.3,-0.0,-2.05,-22.95,1.49,17.17,-0.42,-59.33,17.24,14.55,32
1.81,6.7,20.77,-43.16,44.34,-119.78,5.28,16.25,7.99,-21.39,-20.21,8.45,32
0.35,-2.17,19.95,-35.55,13.67,-116.99,6.13,18.33,9.6,-3.81,-1.12,7.81,32
0.49,-6.74,21.28,-8.69,-12.3,-29.0,4.7,17.51,7.16,1.17,1.61,3.08,32
0.58,-4.9,21.75,-2.64,-11.23,11.91,4.84,17.94,6.09,0.59,0.44,3.71,32
0.36,-4.13,20.8,2.34,-4.83,6.98,4.77,17.53,6.68,-1.12,0.15,0.59,32
0.69,-3.42,21.67,3.91,-3.08,0.59,4.84,17.16,6.93,-0.68,1.22,1.56,32
0.5,-3.77,20.98,0.44,-0.59,-0.88,5.29,17.51,6.92,-0.0,0.44,0.93,32
0.85,-3.7,21.32,3.37,-6.35,3.13,5.13,17.7,6.74,-0.49,1.32,1.95,32
0.94,-3.5,21.05,-0.29,-2.34,3.13,5.09,16.97,6.96,-1.9,0.68,0.0,32
1.17,-3.44,21.34,-0.15,-2.29,1.51,5.15,17.44,7.01,-0.59,1.37,0.83,32
0.86,-3.91,21.05,0.73,-1.66,0.98,5.25,17.57,6.92,-0.49,0.44,0.83,32
0.97,-3.62,21.08,0.98,-1.07,1.37,4.99,17.56,6.85,-0.93,0.1,0.0,32
1.18,-3.6,21.26,0.49,-1.22,0.98,5.02,17.39,6.93,-0.34,0.39,1.32,32
1.07,-3.91,21.07,0.63,-0.63,0.63,5.28,17.38,6.87,-0.0,0.34,0.63,32
1.14,-3.96,21.1,1.22,-2.0,0.59,5.25,17.44,6.76,-0.24,1.17,0.93,32
0.15,1.81,20.98,35.16,-1.03,80.96,3.06,18.84,0.28,4.88,-11.33,-3.12,33
1.15,2.22,20.78,21.68,6.98,34.91,3.4,18.98,1.12,6.45,-4.44,13.18,33
0.63,1.93,20.63,7.37,-2.54,5.81,3.4,18.33,0.29,-5.81,5.81,1.61,33
1.36,-1.26,22.12,-1.71,-7.47,0.63,3.02,18.99,-0.2,-17.09,17.97,10.6,33
1.04,0.06,20.88,-1.47,-4.1,1.51,4.62,19.31,-0.14,-50.68,18.31,22.95,33
0.63,3.26,20.63,-9.47,-8.25,-36.04,7.99,14.54,5.83,-63.67,-43.85,-9.42,33
2.57,2.33,20.86,-42.48,14.31,-112.84,5.53,16.26,8.09,-25.73,-6.01,-15.23,33
3.64,-7.24,19.5,-57.37,8.35,-102.25,5.05,16.2,8.74,-3.08,7.96,4.39,33
2.1,-7.16,21.07,-14.4,2.05,-25.63,6.05,17.1,7.4,1.37,5.47,3.81,33
0.62,-5.81,19.41,2.39,-12.21,7.42,5.79,17.49,6.46,-0.39,1.22,0.49,33
1.69,-3.99,21.28,2.0,-4.64,6.84,5.39,16.77,7.46,-3.17,1.9,-1.51,33
1.44,-3.18,21.28,0.54,-0.29,1.51,5.44,17.0,7.75,-0.39,1.32,1.22,33
1.19,-4.37,20.44,-1.22,0.2,1.42,5.58,17.21,6.99,-0.34,2.05,0.68,33
1.33,-4.29,20.78,0.88,-2.44,2.29,5.77,17.62,7.19,-0.68,-0.2,-0.39,33
1.35,-3.71,21.03,0.68,-1.37,1.95,5.38,16.93,7.28,-0.49,0.2,-0.1,33
1.6,-3.87,21.28,0.34,0.29,-0.29,5.52,17.29,7.25,1.07,1.03,1.12,33
1.49,-4.34,20.89,1.37,-1.17,0.15,5.64,17.15,7.13,0.54,1.17,1.66,33
1.48,-4.25,20.98,1.07,-2.54,0.2,5.9,17.54,7.12,-0.24,0.44,-0.1,33
1.59,-3.94,21.12,2.25,-2.29,2.93,5.46,16.56,7.31,-0.39,0.93,-1.17,33
2.11,-4.16,21.32,-3.03,-7.81,-5.71,5.6,16.98,7.24,-0.39,0.98,1.9,33
10.54,-10.58,21.61,56.54,19.43,118.85,3.43,18.87,6.54,1.12,0.29,2.49,34
2.02,-1.05,19.62,25.49,-5.66,117.33,3.32,18.23,6.77,-0.98,0.0,1.17,34
2.26,2.3,19.66,22.75,-7.62,33.94,2.99,18.13,6.55,-0.1,-0.1,0.83,34
3.26,3.33,20.57,15.58,0.1,-3.17,3.01,18.26,6.47,-1.17,0.63,0.54,34
2.08,4.49,20.59,-6.74,1.95,-65.33,2.97,18.22,6.75,-1.27,0.44,0.2,34
2.97,0.61,19.52,-49.41,22.07,-136.28,3.11,18.11,6.85,-1.12,0.54,0.88,34
3.17,-2.53,22.41,-20.95,-5.81,-79.35,3.29,18.46,6.86,0.24,-0.44,1.07,34
3.41,-3.87,21.67,-16.02,8.11,-62.35,3.03,18.2,6.52,-0.29,0.29,0.2,34
1.48,-4.01,20.74,-13.57,-14.01,-4.39,3.11,17.93,6.83,-1.12,0.15,-0.39,34
1.76,-3.57,20.67,-11.04,-10.3,0.88,3.24,18.35,6.87,-0.73,0.39,0.29,34
2.44,-2.15,21.96,-2.93,-11.52,6.98,3.06,18.13,6.61,-0.63,0.15,0.54,34
2.37,-2.45,20.96,-0.49,-4.0,6.59,3.1,18.05,6.7,-0.68,0.15,0.59,34
2.51,-3.13,20.88,1.9,-3.47,1.66,3.03,18.24,6.81,0.2,0.54,0.98,34
2.73,-2.84,20.94,1.03,-4.88,0.49,3.08,18.22,6.56,-0.2,0.15,0.98,34
2.97,-2.36,21.23,2.78,-3.42,1.86,3.29,18.38,6.62,-0.63,0.24,0.68,34
3.11,-2.16,21.17,0.05,-2.25,1.37,3.12,17.92,6.66,-0.2,0.34,0.73,34
3.12,-2.73,21.13,-0.1,-2.54,1.27,3.26,18.28,6.56,-0.39,0.34,0.39,34
2.75,-2.39,20.7,-0.2,-1.66,2.59,3.21,18.14,6.63,-0.93,0.1,0.59,34
2.94,-2.64,20.94,0.29,-2.88,2.0,3.32,18.32,6.71,-0.54,0.2,0.29,34
3.0,-2.72,20.95,0.15,-1.46,1.42,3.29,18.2,6.68,-0.68,0.1,0.44,34
3.08,-2.28,20.36,3.61,-2.0,0.63,3.44,17.93,6.31,-0.29,-0.83,2.1,35
3.68,-2.49,20.71,0.1,-3.61,-0.73,4.03,18.38,7.13,-0.39,-0.29,0.73,35
4.47,-3.14,21.33,1.07,-0.44,0.49,3.06,17.29,6.63,-0.63,0.98,-1.81,35
3.07,-3.14,19.92,0.34,1.17,0.78,3.47,18.44,6.56,-1.47,0.98,0.59,35
3.66,-2.58,20.98,-0.59,-1.71,1.66,3.3,17.51,6.74,-1.27,-0.34,-0.88,35
3.72,-3.34,20.3,-1.27,-1.46,-1.07,3.54,18.18,7.1,1.61,-0.63,0.05,35
3.92,-3.3,20.87,2.69,0.68,-0.44,3.16,18.13,6.41,3.32,-1.71,1.81,35
3.18,-2.57,20.56,1.86,3.17,-1.42,4.0,18.59,6.42,1.17,-0.54,0.34,35
3.64,-2.73,20.73,-2.69,2.44,-2.83,3.5,18.04,6.02,-2.2,1.51,-1.42,35
3.36,-2.94,20.69,-1.86,-0.54,0.39,4.42,21.05,7.67,8.94,6.15,-6.69,35
4.69,-2.95,23.06,10.35,3.76,23.97,2.67,16.11,7.61,0.68,7.13,-19.92,35
2.62,-4.75,19.08,5.91,12.11,22.95,1.99,18.41,5.5,55.96,42.63,6.59,35
6.62,-9.25,20.41,47.46,-3.37,124.27,3.74,23.17,7.68,30.42,31.88,-35.01,35
1.69,5.53,21.84,45.46,-6.93,144.78,-0.82,17.96,-0.53,-8.55,30.27,-5.62,35
1.44,3.67,19.29,9.28,12.7,54.59,-1.77,17.17,0.58,-9.52,1.51,-1.9,35
0.64,1.55,19.04,1.12,-2.78,9.42,-0.5,20.49,3.0,0.88,-7.62,6.45,35
1.88,-1.28,21.2,-0.73,-8.84,-2.44,-0.56,20.0,2.58,-0.98,0.88,8.54,35
1.93,-0.25,20.87,-4.74,-9.18,-5.96,-1.0,21.18,2.17,-11.13,-1.17,2.1,35
1.66,3.6,20.99,-6.35,-4.69,-34.42,-1.05,20.08,-0.28,-25.34,-13.33,-2.25,35
4.01,1.92,21.16,-18.99,14.79,-141.31,4.17,18.64,6.44,-11.47,-62.16,-16.21,35
4.81,-1.91,20.67,17.04,-16.26,-10.79,5.36,18.97,5.11,13.72,-15.23,19.34,36
5.76,-1.04,19.44,-0.73,-3.08,-2.25,6.24,17.51,4.99,-0.24,-6.1,-0.44,36
5.84,-3.98,19.89,-0.2,-5.42,-7.32,5.78,17.45,7.24,-0.63,-5.52,2.88,36
6.49,-1.89,20.42,2.49,-3.47,1.07,6.41,18.16,5.73,0.63,1.56,1.71,36
6.88,-2.18,20.87,1.32,0.24,1.27,6.52,18.41,5.87,0.39,3.03,-2.44,36
5.82,-1.69,19.87,1.27,-2.39,8.25,5.88,17.6,5.15,-0.98,8.84,3.47,36
6.28,-1.33,20.42,-3.22,-6.84,6.15,5.88,17.91,5.05,-4.54,7.23,4.54,36
6.43,-1.83,19.56,-5.52,-3.81,3.76,6.26,17.2,5.91,-6.98,4.54,3.13,36
5.89,-2.92,19.07,-4.15,-9.47,0.78,5.62,16.51,6.17,-5.37,1.95,9.47,36
6.89,-2.62,19.56,-2.73,-10.3,2.59,6.23,17.19,6.21,-2.93,2.2,9.91,36
7.2,-3.22,19.52,2.05,0.24,-1.27,6.84,16.87,7.0,1.42,-1.46,-0.15,36
7.0,-3.14,20.98,3.56,27.34,2.64,6.1,17.77,6.52,7.47,-3.61,-11.43,36
3.97,-1.94,20.59,-9.28,39.7,-12.26,4.41,17.1,4.42,9.03,-6.25,-11.82,36
3.63,-0.56,21.27,-0.63,18.46,-6.3,5.4,18.87,3.76,6.25,-3.91,-3.17,36
2.57,-1.6,20.62,1.51,4.98,-5.71,5.34,17.61,3.92,1.03,-4.1,-4.49,36
3.66,-2.57,20.8,4.25,-5.03,-5.27,6.48,17.86,4.86,0.78,-2.83,3.32,36
3.27,-1.37,21.28,1.46,0.54,2.2,5.99,18.35,4.04,-0.29,1.76,-3.08,36
2.28,-1.54,20.76,-1.66,1.22,0.39,4.93,17.98,4.19,-2.49,1.27,-3.56,36
2.4,-2.0,20.49,0.34,-2.64,0.1,4.85,17.76,4.39,-1.22,-0.39,0.68,36
2.96,-2.3,20.74,2.1,-3.27,-0.68,5.3,17.97,4.73,0.44,-0.68,2.29,36
1.91,-5.91,16.96,20.17,-26.32,192.92,-0.34,17.47,7.1,43.31,73.97,43.07,37
1.43,-1.52,19.47,31.59,-9.67,59.57,1.6,18.56,4.27,26.76,16.46,-5.22,37
2.4,0.53,20.95,23.88,-8.15,23.88,0.71,19.15,2.41,16.55,0.0,-4.15,37
2.11,0.41,20.48,12.3,-4.15,-1.07,1.52,18.97,3.28,8.06,-6.59,0.83,37
2.99,-1.93,21.76,0.54,-4.64,-6.88,1.93,19.59,4.06,0.88,-3.12,2.29,37
1.95,-1.25,20.8,1.37,1.22,-4.88,1.27,18.41,3.59,9.62,-4.1,6.49,37
1.38,3.5,20.41,10.84,-4.15,-46.87,1.02,18.54,0.46,5.62,-47.75,3.27,37
3.83,4.52,21.31,-29.2,4.49,-106.05,6.98,22.62,5.22,-52.44,-21.92,27.29,37
5.77,2.35,22.79,5.03,15.58,-180.18,1.87,22.17,-0.79,-5.32,-63.82,-38.53,37
2.39,-4.75,18.38,-34.77,-11.04,-39.99,5.05,15.67,9.95,-41.89,-7.52,2.88,37
2.72,-5.93,20.57,-8.06,1.42,15.72,2.8,18.28,10.94,-5.18,12.26,21.14,37
2.15,-3.01,20.66,3.47,-4.64,10.84,3.75,18.21,7.99,0.49,10.64,6.35,37
1.82,-1.12,21.11,5.13,-3.71,7.42,3.24,18.49,6.29,3.03,5.66,5.62,37
2.29,-2.47,20.82,0.73,-2.88,-2.64,3.6,17.8,7.35,-0.44,-3.12,1.46,37
2.73,-3.38,21.26,2.49,-1.95,-0.98,3.71,17.87,8.05,1.76,-2.29,1.42,37
2.59,-2.85,20.93,2.34,-2.05,1.42,3.67,17.85,7.49,1.22,0.83,2.25,37
2.58,-2.6,20.97,2.88,-1.12,2.83,3.66,17.88,7.23,1.81,1.66,1.66,37
2.6,-2.46,21.14,1.07,0.98,1.76,3.7,18.01,6.79,2.29,1.27,4.25,37
1.95,-2.03,20.31,11.96,3.96,-4.05,3.74,17.78,6.71,11.08,-7.71,6.98,37
2.46,-1.55,21.41,1.9,-8.54,4.64,4.67,18.43,5.56,0.63,5.13,20.75,37
4.36,-5.72,20.86,6.2,-3.17,-1.81,5.73,16.45,8.2,0.39,-1.95,-4.69,38
3.44,-4.05,21.13,-1.51,-1.27,3.03,6.1,16.63,8.76,-0.98,-1.27,2.25,38
3.43,-4.75,19.72,-18.12,17.14,-8.11,5.6,15.95,9.03,-1.61,1.27,-3.52,38
3.44,-5.86,20.83,-2.88,-1.07,-5.66,5.43,16.17,9.09,0.59,-2.25,-0.54,38
3.02,-6.22,19.41,1.46,-1.42,0.34,5.87,16.26,9.0,3.52,-4.39,1.42,38
3.18,-5.67,19.87,2.98,-3.32,-2.83,6.46,16.71,8.54,5.18,-3.17,2.59,38
3.5,-4.99,20.03,6.05,-0.59,0.15,6.07,16.54,7.94,4.98,-0.59,-2.64,38
3.68,-4.72,21.05,2.88,1.76,1.51,7.69,16.38,8.66,9.08,-0.59,4.64,38
3.58,-5.4,20.26,6.64,-1.66,3.47,6.38,16.28,8.16,13.53,20.02,-0.93,38
4.47,-5.8,21.46,12.35,3.27,16.26,6.94,16.84,8.56,32.81,18.6,-3.76,38
3.2,-4.76,20.87,19.78,3.71,31.15,9.92,26.77,5.66,172.46,-45.41,37.6,38
6.19,-11.09,19.53,45.56,13.72,79.49,3.56,18.12,-6.0,33.3,9.03,-10.69,38
2.46,5.94,20.55,49.95,-42.29,144.53,4.61,16.4,-5.99,-4.1,7.37,-11.13,38
3.95,5.23,19.26,27.15,2.64,28.71,4.57,17.56,-3.98,-7.08,-1.61,-2.15,38
3.45,4.04,19.28,7.62,3.13,3.22,5.68,18.79,-2.24,-5.18,-2.88,2.59,38
2.93,1.89,19.62,-1.81,-2.88,-2.44,5.59,17.87,-2.67,-2.83,2.39,6.3,38
3.77,1.18,20.76,-3.37,-1.12,0.44,4.76,17.35,-3.94,-15.58,3.22,4.83,38
3.35,2.7,20.2,-10.64,3.76,-12.55,2.35,16.42,-6.34,-97.66,23.19,-3.66,38
3.37,7.71,20.94,-22.56,-3.27,-56.74,9.03,19.52,3.72,-35.6,-104.88,-28.86,38
3.99,0.69,20.75,-18.02,16.21,-163.82,6.28,15.76,5.82,-37.7,-14.65,-6.74,38
8.94,-5.11,18.68,99.66,54.79,260.3,-6.44,13.76,-1.12,-1.81,37.99,0.0,39
