ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,TEST
-7.71,-7.35,18.75,-2.98,0.83,-0.34,-2.16,17.81,8.04,-2.3,-3.56,4.2,25
-7.06,-7.66,19.73,3.81,-8.35,-1.42,-1.71,18.13,8.33,-0.59,-0.44,0.0,25
23.55,-4.25,6.56,-5.08,-42.19,-0.73,-0.84,22.03,11.91,-4.64,0.59,12.11,26
18.7,-4.59,5.43,3.61,-6.98,-0.34,-2.06,18.57,10.67,-0.88,-1.61,7.57,26
18.41,-3.57,5.58,2.15,-1.66,3.47,-2.22,18.01,10.08,-1.76,-1.95,0.93,26
18.17,-4.51,5.2,-1.86,-0.59,4.64,-2.95,17.78,8.88,-1.95,0.44,-1.81,26
18.22,-5.03,6.28,2.2,9.52,5.22,-2.81,16.65,10.38,-1.61,-1.46,-7.62,26
21.13,-5.64,9.64,-22.27,120.51,19.29,-2.64,19.04,9.85,2.64,8.94,-17.48,26
10.13,-4.56,13.34,-6.3,172.22,32.47,-5.34,14.75,8.79,0.2,18.55,-38.92,26
5.26,-7.02,19.94,-35.99,128.76,-5.08,-5.95,16.67,9.5,-5.71,-2.93,22.75,26
1.02,-7.86,19.1,-2.78,16.55,-12.65,-5.23,16.93,9.08,-2.0,-4.1,5.76,26
0.88,-9.03,19.5,-5.76,7.28,-4.74,-4.52,17.29,10.0,-3.03,-4.3,3.66,26
1.01,-8.64,19.85,-2.1,2.54,-0.73,-4.61,17.09,9.69,-1.22,-2.69,2.98,26
0.76,-8.48,19.55,0.68,-2.05,0.63,-4.36,16.99,9.61,-1.61,-1.56,2.0,26
1.79,-8.8,20.66,2.88,-8.35,-0.83,-3.9,17.97,10.3,-0.78,-3.17,6.64,26
0.81,-8.87,18.5,4.78,-9.23,0.54,-4.58,17.06,9.64,1.07,-1.32,1.95,26
2.24,-8.06,20.06,-3.86,4.54,-0.63,-3.59,17.45,10.04,-2.1,-1.66,2.64,26
1.28,-8.33,19.18,2.88,-2.59,0.59,-3.81,16.68,9.5,-0.2,-0.29,1.61,26
2.05,-8.41,20.0,-0.68,-0.83,1.81,-3.67,17.31,10.09,-1.37,0.78,-0.34,26
1.92,-8.21,19.61,-0.34,-6.05,0.78,-3.65,16.89,9.85,-3.22,0.2,2.0,26
2.51,-8.42,20.09,1.07,-4.44,1.22,-3.42,17.35,10.31,-0.78,-0.49,2.34,26
1.96,-8.61,19.34,0.34,0.34,-0.98,-3.57,16.69,10.17,-0.2,-1.42,0.88,26
2.73,-8.36,20.26,-0.78,-3.03,-1.42,-2.57,17.18,9.94,2.39,-2.29,0.49,27
3.2,-7.57,19.63,4.69,-2.29,-1.95,-2.54,17.91,9.04,-0.24,1.32,3.91,27
3.51,-6.5,20.25,4.2,-4.54,1.76,-3.54,17.43,9.77,-1.17,-2.25,1.17,27
2.68,-7.87,19.75,1.12,-7.37,-0.54,-2.52,16.35,9.99,0.39,2.98,0.15,27
4.1,-7.97,19.18,6.69,-5.76,3.32,-2.56,17.41,9.97,-0.54,0.68,1.27,27
4.12,-7.13,19.84,2.78,-2.88,1.42,-2.56,17.34,9.45,2.83,-3.96,0.73,27
4.29,-6.27,19.93,3.66,-0.78,-3.47,-3.32,18.96,8.95,-0.34,-1.46,1.51,27
2.73,-6.29,20.97,0.68,-1.17,-0.59,-1.46,16.22,10.23,-1.51,2.73,-2.93,27
5.19,-7.54,18.89,-6.01,4.69,1.42,-2.42,18.06,8.59,4.54,0.29,0.73,27
3.64,-6.04,20.33,6.01,2.15,0.63,-2.09,18.4,10.93,-2.39,-0.15,0.34,27
4.21,-8.13,19.98,-3.56,1.56,0.34,-2.86,17.1,8.57,-0.68,1.27,2.44,27
3.25,-6.15,20.22,1.46,2.59,1.95,-2.17,17.64,9.76,-0.93,-3.12,1.71,27
3.01,-7.56,19.88,-20.17,32.57,-5.96,-2.59,16.79,9.35,-1.37,-0.24,1.32,27
1.44,-7.82,18.88,11.33,1.32,0.68,-2.71,17.73,9.33,-0.78,0.83,-0.34,27
1.8,-7.34,20.55,6.88,-11.18,2.15,-2.58,17.26,9.3,-0.78,1.71,1.86,27
2.51,-7.38,19.64,4.98,-11.96,1.76,-1.85,17.62,9.47,-1.95,0.88,-0.83,27
3.57,-6.74,20.41,-6.01,6.1,1.17,-3.12,17.18,9.58,0.83,-0.73,1.07,27
2.07,-8.38,19.78,-2.88,8.5,-1.71,-2.17,17.25,8.81,-0.15,0.54,0.88,27
2.2,-6.9,19.71,-0.68,4.3,1.86,-2.55,17.36,9.8,-1.47,1.51,-1.03,27
2.06,-8.21,20.14,0.24,-1.42,1.71,-2.33,17.56,9.21,-1.9,-0.2,3.91,27
20.1,-3.81,3.58,-4.3,-27.64,-4.74,-1.52,17.38,11.16,-5.96,-2.34,12.45,28
19.4,-2.71,2.92,-2.3,-2.25,1.51,-1.48,16.91,10.03,-0.44,-1.17,-0.54,28
18.91,-2.82,2.85,1.9,-0.1,0.24,-1.52,16.95,10.43,0.73,2.44,1.66,28
19.22,-3.0,3.12,1.12,2.0,2.25,-1.39,17.29,10.52,0.54,0.24,-1.76,28
19.22,-3.46,3.56,-4.88,19.04,5.32,-1.63,17.56,10.55,3.61,4.3,-7.57,28
18.9,-3.72,5.75,-1.17,50.05,6.59,-1.94,17.49,10.27,4.54,0.54,-8.06,28
20.8,-3.23,12.16,-12.16,144.19,29.98,-2.28,18.01,10.43,-0.0,6.59,-15.87,28
14.75,-4.55,23.34,-21.24,348.93,29.54,-6.14,11.83,7.37,3.91,19.24,8.69,28
-2.28,-9.05,20.33,-25.1,65.38,8.59,-3.86,15.73,9.63,-2.93,13.53,0.0,28
-5.95,-7.95,18.69,-5.66,23.24,-4.35,-4.04,17.02,8.43,-0.49,0.78,-0.83,28
-5.87,-10.2,18.72,-3.76,8.69,-4.54,-3.23,18.2,10.37,-1.95,-4.25,1.07,28
-3.93,-9.8,21.86,4.88,-11.23,-8.3,-2.08,20.48,10.52,-3.56,-14.89,19.68,28
-5.64,-9.42,19.91,2.2,-2.69,-0.2,-3.35,18.1,9.54,0.83,-4.44,1.71,28
-5.65,-8.85,20.0,2.88,-4.83,-0.83,-3.32,17.72,9.46,-0.88,-1.66,2.39,28
-5.87,-8.69,18.86,3.52,-4.64,-0.54,-3.27,17.37,9.44,-0.59,-3.37,2.59,28
-5.73,-8.7,19.08,1.42,-1.17,0.54,-3.25,17.17,9.36,-0.15,0.49,-1.46,28
-5.47,-8.58,19.63,2.83,-4.05,-1.17,-3.11,17.39,9.3,-0.93,-2.05,2.34,28
-5.42,-8.65,18.92,0.29,-0.05,1.27,-2.97,16.98,9.58,-0.39,0.68,-0.05,28
-5.06,-8.6,19.67,0.1,-0.93,0.44,-2.98,17.38,9.53,-0.63,0.39,-1.12,28
-5.2,-8.53,19.75,1.71,-3.03,0.63,-2.85,17.71,9.73,-1.32,-0.29,0.63,28
21.24,-3.45,13.1,-25.1,-139.45,-6.64,-2.7,19.88,11.62,-1.37,-2.73,17.38,29
18.69,-3.61,6.5,-7.18,-42.24,-2.78,-3.11,16.68,9.05,-5.62,-2.25,9.57,29
17.92,-2.73,4.53,-1.76,-20.31,-2.0,-2.99,17.04,8.94,-5.57,-0.29,8.79,29
19.55,-2.81,3.62,1.46,-5.96,-2.49,-2.34,16.95,10.1,-1.81,-0.73,8.15,29
19.16,-2.87,4.18,-4.79,7.28,5.42,-2.1,17.41,9.98,-0.1,1.95,-4.3,29
18.42,-3.44,4.58,-8.06,14.5,10.3,-2.54,16.88,9.89,0.24,2.15,-10.11,29
20.98,-3.89,8.0,3.03,78.71,5.22,-2.92,17.42,10.07,3.66,0.78,-6.69,29
15.72,-5.3,14.04,-5.37,108.74,17.29,-3.81,16.4,9.29,1.12,9.23,-18.12,29
4.69,-5.05,13.1,-30.86,257.67,16.02,-5.05,14.58,9.04,-3.52,17.09,-8.25,29
-1.11,-8.53,19.41,-24.71,89.01,2.93,-4.26,19.48,10.74,-13.09,15.58,10.6,29
-5.61,-7.78,17.62,-7.37,31.01,5.13,-5.74,15.54,8.5,0.73,13.62,-9.28,29
-6.07,-8.95,17.42,4.44,-6.49,-4.59,-5.24,16.61,9.43,-2.88,-2.39,1.42,29
-5.49,-9.04,17.88,-2.1,-1.22,1.66,-4.99,16.96,9.87,-2.54,1.17,-3.71,29
-4.87,-8.77,19.63,1.12,-3.03,-0.15,-4.97,17.34,10.25,-2.25,-2.78,1.56,29
-4.67,-8.96,19.91,-0.15,-0.59,-1.22,-4.5,17.17,10.36,-1.76,-1.46,1.12,29
-4.88,-8.52,19.15,1.86,-3.86,-1.17,-4.65,17.13,10.12,-1.37,-2.15,1.51,29
-4.81,-8.54,19.08,-3.13,6.49,0.68,-4.74,16.99,10.02,-0.63,-0.15,-1.17,29
-4.04,-8.54,20.82,2.1,-3.17,-0.34,-4.84,16.53,10.08,-1.66,-0.54,1.9,29
-4.38,-8.42,19.89,3.17,-3.91,-0.88,-4.73,16.3,9.97,-1.95,-1.12,1.56,29
-4.62,-8.44,19.13,1.61,-2.34,0.73,-4.59,16.28,9.99,-0.83,-0.24,0.24,29
16.38,-0.33,16.4,-6.25,-111.77,4.2,-3.3,17.94,6.37,-0.73,-3.12,5.42,30
15.5,0.03,11.68,-6.79,-61.57,-0.59,-2.52,18.6,7.36,-1.07,-0.63,4.74,30
17.8,-0.91,9.84,-0.98,-26.56,0.59,-1.88,18.7,7.48,-3.61,-8.11,17.24,30
17.35,-1.49,8.21,-1.37,-27.25,-3.08,-1.09,18.13,7.39,-1.12,-2.64,8.25,30
17.18,-0.92,7.67,2.49,-10.21,0.63,-1.5,18.07,7.17,0.63,2.15,-1.46,30
17.77,-0.75,7.56,2.78,2.64,2.25,-1.51,18.83,7.2,0.49,3.08,-3.08,30
18.15,-0.93,8.27,5.27,5.22,1.95,-1.27,18.77,7.69,-0.63,-0.2,-1.95,30
17.69,-0.84,8.63,1.12,6.59,1.56,-1.6,18.36,7.2,-2.05,1.07,0.83,30
17.0,-0.83,8.73,-0.63,2.25,1.9,-1.69,18.34,7.38,-1.42,-0.24,-0.2,30
17.19,-0.77,8.83,-2.3,0.59,2.25,-1.7,18.56,7.62,0.93,0.05,-2.15,30
17.34,-1.06,9.19,-0.98,2.64,0.59,-2.11,18.38,6.7,0.39,1.42,-9.67,30
18.08,-0.86,11.74,1.27,57.91,5.22,-2.63,18.47,7.79,6.45,0.15,-16.16,30
17.77,-1.22,16.96,1.46,95.51,14.31,-2.74,18.87,7.02,-2.0,-1.37,1.22,30
10.05,-1.8,19.42,-47.12,190.09,2.0,-3.56,17.01,6.06,0.49,4.25,-4.15,30
-0.59,-5.47,20.14,-22.51,91.06,-1.42,-2.92,18.64,6.72,2.2,2.54,1.51,30
-4.9,-6.45,18.6,-7.52,24.61,-10.69,-3.05,18.53,6.99,-0.39,-1.51,-1.37,30
-5.31,-6.88,19.47,-7.72,-2.05,-11.47,-2.84,19.48,7.29,0.1,-2.54,1.17,30
-3.91,-4.95,22.35,-19.29,21.83,-2.69,-3.23,18.39,6.73,-0.0,-1.51,-0.63,30
-4.86,-7.4,20.39,-0.05,-0.83,-0.39,-2.82,18.68,7.37,-0.78,-2.15,4.64,30
-6.29,-7.23,18.62,9.47,-3.37,3.96,-2.78,18.8,6.71,1.37,-0.34,3.42,30
3.15,-6.76,20.35,1.12,-1.37,0.24,-3.07,17.99,7.08,-0.68,0.2,0.78,31
2.97,-7.1,19.92,0.39,-3.52,1.12,-3.0,18.18,7.15,-0.63,0.73,-0.93,31
3.01,-7.12,19.85,-0.73,-1.12,1.42,-2.9,18.73,7.21,-0.34,0.39,-2.29,31
3.35,-6.91,20.3,0.73,-2.1,0.83,-2.87,18.81,7.42,-0.24,0.54,0.83,31
3.32,-6.93,20.29,0.15,-0.44,0.73,-2.92,18.59,7.35,-0.83,0.39,1.07,31
3.29,-6.79,20.24,2.1,-0.78,1.51,-2.97,18.42,7.28,-0.73,0.49,1.76,31
3.03,-7.25,19.72,0.63,-1.9,0.59,-3.1,18.19,7.1,-0.88,0.05,1.12,31
2.99,-6.98,19.82,0.34,-0.49,0.49,-3.06,18.06,7.1,-0.93,0.68,-0.2,31
3.13,-6.94,19.85,0.93,-0.98,1.61,-3.01,18.45,7.09,-0.68,0.83,0.44,31
3.28,-7.06,20.13,1.22,-0.44,1.32,-2.89,18.5,7.37,-0.63,0.39,0.34,31
3.46,-7.06,20.34,1.56,1.61,0.93,-2.95,18.54,7.32,-0.49,0.2,0.15,31
3.37,-6.88,20.38,1.9,-1.12,0.54,-2.98,18.57,7.18,-0.63,0.68,-0.15,31
3.23,-6.96,20.17,1.17,-1.42,0.44,-2.97,18.3,7.35,-0.39,0.39,1.46,31
2.65,-7.26,19.43,1.42,-1.32,0.83,-3.08,17.93,7.02,-0.2,0.44,-0.68,31
2.87,-6.84,19.74,0.34,-0.29,1.46,-2.42,18.39,8.34,7.28,7.57,-2.34,31
3.04,-6.77,20.03,0.88,0.24,1.12,-3.14,18.8,7.24,-24.95,52.83,-30.03,31
3.2,-6.65,20.37,-0.05,-0.15,0.83,-6.14,14.14,5.92,-18.21,17.58,15.72,31
3.28,-6.96,20.31,-0.15,-1.07,0.68,-4.19,17.92,9.05,-10.79,-5.42,8.64,31
3.03,-6.83,20.03,0.29,-1.46,0.78,-4.36,17.42,8.42,-5.57,-5.76,8.59,31
3.08,-6.95,20.1,0.73,-1.32,0.93,-3.73,17.63,9.19,-0.24,-2.0,1.95,31
15.28,-5.07,11.52,10.4,-106.15,-26.27,-8.04,13.47,5.63,-28.27,11.52,2.34,32
17.28,-2.86,8.51,11.23,-37.55,6.79,-6.1,18.11,8.44,-8.4,-21.73,36.96,32
19.29,-4.4,4.65,23.0,-43.16,-10.89,-3.76,18.55,9.41,-0.88,-3.86,9.23,32
20.16,-2.41,5.18,8.35,-13.28,-0.05,-3.97,16.85,9.94,0.73,-4.3,3.56,32
18.61,-2.6,5.0,1.22,-3.22,1.07,-3.66,17.61,8.95,4.15,-5.52,0.59,32
18.45,-2.08,5.11,-0.73,2.44,0.83,-3.21,18.1,9.53,4.2,-3.96,-3.08,32
18.98,-2.37,5.5,-2.44,9.13,1.71,-4.03,18.13,8.18,6.15,-3.32,-1.51,32
18.36,-2.81,7.03,-1.47,48.34,6.25,-3.37,17.29,9.6,9.91,-9.67,-23.0,32
16.33,-3.68,10.57,-15.28,113.77,32.28,-4.38,18.15,7.74,4.83,-3.47,-3.03,32
9.59,-2.3,11.83,-2.88,143.46,17.68,-3.62,18.86,9.27,5.03,0.05,1.46,32
8.41,-6.41,18.18,-33.2,77.49,10.45,-4.88,17.73,6.51,-0.54,6.35,-2.83,32
4.6,-6.86,19.69,-24.32,70.46,16.65,-4.8,16.88,7.71,-1.56,0.78,-2.93,32
0.77,-10.02,17.78,-24.61,45.56,2.73,-4.76,16.83,6.93,-2.0,-2.15,8.64,32
-0.63,-9.82,17.19,15.43,-10.3,1.37,-4.16,18.29,7.05,0.29,-0.93,-2.69,32
1.05,-8.19,20.42,6.35,-0.29,0.68,-3.89,18.76,7.56,1.32,-1.37,-0.05,32
1.42,-8.78,20.15,1.56,0.34,1.27,-3.78,18.42,7.71,0.44,-3.08,3.96,32
1.32,-8.88,19.91,3.32,-5.37,-0.98,-3.92,18.24,7.11,0.68,-2.25,4.35,32
1.2,-8.22,19.83,2.49,-4.93,-0.63,-3.91,17.86,6.96,-0.1,-0.15,1.27,32
1.27,-8.45,19.58,1.66,-1.81,1.66,-3.87,17.6,7.12,-0.34,0.34,-0.98,32
1.38,-8.78,19.49,-1.07,-0.59,1.07,-3.8,18.02,6.94,-0.54,0.24,-0.68,32
5.99,-6.51,19.01,0.98,-3.22,0.59,-2.27,18.34,7.63,-0.59,-0.34,0.0,33
6.17,-7.0,18.82,-0.63,-1.27,0.54,-2.1,18.49,7.31,0.1,-0.15,2.78,33
6.38,-6.95,18.92,1.9,-5.96,-0.34,-1.95,18.27,7.32,0.2,0.0,1.27,33
6.86,-6.34,19.14,1.86,-1.37,0.44,-1.77,18.32,7.74,0.44,-0.83,2.0,33
6.85,-6.57,18.87,2.54,0.98,1.17,-2.07,18.7,7.37,0.49,0.05,-0.83,33
6.45,-6.48,19.19,0.54,1.56,1.22,-1.73,18.41,7.52,-1.22,2.05,1.22,33
6.87,-6.53,18.93,2.73,-2.1,2.29,-2.17,18.24,7.26,-0.44,-0.49,0.24,33
6.3,-6.78,18.82,-0.78,-1.9,0.78,-2.0,18.28,6.94,-1.42,0.29,-0.2,33
6.55,-6.66,18.85,0.1,-1.27,1.71,-1.89,18.45,7.51,-0.54,1.27,0.34,33
6.77,-6.48,19.05,2.05,-0.93,1.37,-2.12,18.43,7.05,-1.22,0.49,-0.2,33
6.57,-6.48,19.27,-1.76,1.86,1.56,-2.08,18.3,7.14,-0.44,0.63,-0.68,33
6.45,-6.45,18.95,6.79,-1.71,3.96,-2.17,18.05,7.76,-1.07,0.63,-1.27,33
6.45,-6.97,18.98,-2.3,0.93,1.46,-2.05,18.73,7.44,-1.56,0.39,1.17,33
6.64,-6.59,19.27,-1.76,-0.29,-0.24,-2.11,18.46,7.42,-1.56,0.73,1.12,33
6.45,-6.53,19.26,-1.07,-0.39,0.63,-2.14,18.21,7.61,-0.59,0.05,0.34,33
6.22,-6.93,18.8,0.63,-0.59,0.93,-2.11,18.37,7.57,-0.88,0.39,0.15,33
6.61,-6.74,19.27,0.98,-1.81,1.07,-2.16,18.29,7.5,-0.59,0.24,1.27,33
6.36,-6.88,18.94,0.34,-1.51,0.44,-2.14,18.0,7.71,-0.88,0.0,-0.1,33
6.03,-6.87,18.65,0.15,-0.29,1.17,-2.17,18.26,7.37,-0.54,0.83,-1.07,33
6.09,-6.69,18.99,-0.0,0.83,1.42,-2.06,18.5,7.71,-0.63,0.0,0.63,33
0.68,-7.91,20.47,-0.68,0.39,1.56,-1.77,18.01,8.03,-0.44,-0.29,0.2,34
0.63,-7.56,20.5,1.03,-1.03,1.32,-1.77,18.22,7.7,-0.88,0.2,-0.1,34
0.49,-8.17,19.98,-0.34,0.15,1.32,-1.74,18.42,8.05,-0.78,0.54,1.17,34
0.32,-8.22,19.67,-0.05,-1.17,0.39,-1.83,18.01,7.92,-0.93,0.73,-1.03,34
0.46,-7.67,20.16,1.03,-1.12,0.88,-1.74,18.31,7.81,-0.68,0.63,-0.54,34
0.21,-8.13,19.68,1.86,-2.73,0.54,-1.71,18.4,8.04,-0.54,0.05,1.9,34
0.26,-8.11,19.77,0.2,-0.78,0.44,-1.74,17.96,8.06,-1.07,0.15,1.12,34
0.25,-7.8,19.98,-0.93,1.27,1.32,-1.76,18.26,7.8,-0.78,-0.05,0.78,34
0.51,-7.99,20.26,1.56,-1.46,1.07,-1.8,18.03,7.82,-0.83,0.59,0.24,34
0.47,-8.03,20.04,0.98,-1.22,0.83,-1.76,18.08,7.94,-0.68,0.39,-0.29,34
0.49,-7.88,20.15,0.98,-1.61,0.93,-1.69,18.56,7.82,-0.2,0.68,-0.15,34
0.38,-8.05,19.85,1.46,-2.25,0.68,-1.73,18.1,8.07,-0.44,0.54,0.49,34
0.43,-7.89,20.01,-0.49,-0.15,0.63,-1.67,18.25,8.06,-0.68,0.2,-0.39,34
0.46,-7.69,20.28,1.42,-1.56,0.88,-1.71,18.24,7.88,-0.63,0.59,-0.73,34
0.3,-7.96,19.79,0.39,-1.03,0.83,-1.71,18.22,7.92,-0.59,0.39,0.34,34
0.26,-8.06,19.75,0.63,-0.88,0.54,-1.69,18.28,8.02,-1.03,0.24,0.24,34
0.33,-7.88,19.92,0.93,-1.27,0.93,-1.73,18.32,7.84,-0.73,0.49,0.83,34
0.38,-8.02,19.91,0.73,-0.93,1.12,-1.71,18.23,7.95,-0.63,-0.15,0.98,34
0.52,-7.96,20.11,1.32,-0.29,0.54,-1.73,18.01,7.91,-0.98,0.0,0.83,34
0.47,-7.9,20.22,0.73,-0.15,1.03,-1.68,18.25,7.81,-0.68,0.29,0.83,34
19.26,-3.56,5.75,-30.13,-37.6,-1.71,-2.93,17.16,7.89,-5.71,-7.37,11.91,35
17.85,-3.35,4.44,-9.03,4.1,-5.37,-2.08,17.1,8.25,-0.0,-3.76,3.52,35
18.17,-3.35,4.37,2.0,-0.83,-0.05,-1.43,17.74,9.1,0.29,-4.64,3.61,35
18.38,-2.68,4.77,-0.24,-0.59,2.73,-1.5,17.94,8.45,-0.78,-0.24,-1.71,35
18.56,-2.66,4.63,-1.32,-1.37,0.1,-1.48,18.09,8.9,0.15,-2.39,0.68,35
18.57,-2.93,4.63,1.71,1.32,2.1,-1.56,18.05,8.56,-0.34,-0.24,-0.68,35
18.42,-3.08,4.83,1.56,1.71,0.63,-1.53,17.77,8.67,0.05,-0.1,0.63,35
19.02,-2.72,5.26,2.34,3.76,0.68,-1.68,17.59,8.59,-2.25,4.1,2.29,35
17.71,-3.07,5.11,0.34,5.91,1.27,-1.62,17.95,8.67,-0.88,1.12,0.93,35
18.11,-2.87,5.81,-0.29,-1.27,1.03,-1.22,17.73,8.99,-1.9,-0.24,0.15,35
18.2,-2.67,6.01,-0.0,-0.2,1.27,-1.59,17.9,8.25,-0.39,0.1,-0.49,35
18.07,-2.78,5.96,-2.59,8.74,2.83,-1.03,18.09,9.13,0.98,-2.73,-0.44,35
18.03,-2.99,6.49,0.24,8.25,2.78,-1.38,17.96,8.53,-0.39,-0.34,-0.15,35
18.09,-2.99,7.0,-0.1,0.68,0.2,-1.42,18.08,8.35,0.44,-0.49,-0.34,35
18.27,-3.05,7.23,-0.34,3.22,1.12,-1.39,18.32,8.35,0.1,-0.05,0.15,35
18.45,-4.2,8.62,-8.74,125.88,34.33,-1.35,19.02,8.32,0.68,-2.05,-12.94,35
9.79,-2.98,15.36,33.64,107.42,22.36,-3.1,14.45,7.78,2.93,4.98,-0.63,35
10.79,-5.05,20.51,-36.47,198.24,12.7,-1.79,18.14,8.49,1.37,-1.17,7.62,35
0.37,-8.79,19.41,-75.44,227.05,10.3,-1.37,18.06,8.07,6.01,11.47,-3.27,35
-8.62,-9.36,15.1,1.32,7.42,-0.34,-2.92,15.43,6.53,-0.98,0.49,-1.12,35
-3.28,-8.74,19.68,0.73,-1.81,0.88,0.86,18.19,7.79,-0.63,0.59,0.59,36
-3.25,-8.66,19.91,0.34,-1.07,0.83,0.87,18.0,7.87,-0.83,0.1,0.54,36
-3.17,-8.79,19.79,0.83,-1.61,0.68,0.86,18.02,7.88,-1.03,0.39,0.29,36
-3.2,-8.84,19.67,0.68,-2.29,0.59,0.84,18.02,7.84,-0.54,0.68,-0.1,36
-3.18,-8.79,19.68,0.05,-0.78,1.03,0.89,18.19,7.91,-0.68,0.68,0.1,36
-3.12,-8.72,19.92,0.05,-0.49,1.07,0.83,18.12,7.87,-0.44,0.78,0.49,36
-3.08,-8.71,19.81,1.07,-2.0,1.07,0.86,18.05,8.01,-0.68,0.49,-0.29,36
-3.08,-8.83,19.65,0.1,-1.37,0.78,0.88,18.22,7.84,-0.68,0.93,-0.59,36
-3.13,-8.66,19.6,-0.54,-0.44,1.03,0.98,18.13,7.99,-0.63,0.49,0.29,36
-3.07,-8.61,19.74,1.12,-2.44,1.17,0.75,18.14,8.0,-1.17,0.49,1.17,36
-2.86,-8.73,19.84,0.68,-2.49,0.83,0.88,18.13,7.87,-0.54,0.39,1.03,36
-2.73,-8.57,20.03,2.34,-4.35,1.17,0.93,18.18,8.05,-0.98,0.54,0.29,36
-2.54,-8.61,20.08,-0.34,-0.88,1.12,0.89,18.15,7.99,-0.93,0.54,0.98,36
-2.56,-8.57,20.12,1.12,-2.59,0.98,1.01,18.16,8.16,-1.27,0.59,1.12,36
-2.4,-8.58,20.09,0.98,-3.91,0.88,0.95,17.94,8.07,-0.78,0.39,0.54,36
-2.42,-8.61,19.8,1.46,-3.03,0.63,1.0,17.99,8.05,-1.27,0.34,0.93,36
-2.24,-8.47,19.97,1.27,-3.66,0.68,1.04,17.92,8.01,-0.34,0.2,1.32,36
-2.14,-8.33,19.9,2.88,-4.64,1.27,1.08,17.82,8.06,-0.88,0.39,0.54,36
-1.92,-8.41,19.99,2.34,-4.25,1.17,1.07,17.87,8.06,-1.03,0.49,0.98,36
-1.47,-8.2,20.36,5.42,-9.67,1.71,1.2,18.0,8.05,-1.32,0.0,1.22,36
17.42,-2.92,8.52,-14.65,-92.53,-8.5,-3.46,16.83,8.07,-14.75,5.18,13.38,37
17.46,-2.51,6.15,1.71,-36.72,-0.29,-2.46,17.42,8.16,-10.4,-3.37,20.07,37
21.21,-3.06,4.01,-4.49,-21.34,-4.35,-1.53,17.5,9.23,-3.91,3.27,0.44,37
18.52,-2.71,3.63,-3.47,-8.06,0.39,-0.75,18.2,10.02,-2.0,-0.68,3.52,37
18.18,-2.43,3.44,-1.03,-4.35,1.81,-0.69,17.88,9.89,-0.39,-4.15,2.93,37
18.53,-2.65,3.27,0.49,-1.17,2.34,-0.95,17.72,9.4,-0.73,0.1,0.88,37
18.47,-2.78,3.16,-0.88,-0.59,1.66,-0.95,17.18,9.49,-1.32,0.83,0.0,37
18.59,-2.4,3.48,0.2,-0.15,1.71,-0.6,17.38,10.24,-1.37,-1.37,0.63,37
18.73,-2.43,3.7,-0.44,4.49,2.29,-1.21,17.41,9.06,1.46,-1.17,-1.95,37
18.77,-2.84,3.93,-1.76,5.62,2.93,-0.91,17.62,9.5,1.9,-0.54,-2.15,37
18.12,-2.75,3.94,0.15,8.98,2.54,-0.86,17.28,9.63,1.46,-2.59,-1.76,37
18.39,-2.95,4.64,1.86,3.86,1.86,-1.23,17.6,9.05,1.07,-1.32,-0.73,37
18.62,-3.02,5.68,2.54,31.2,6.25,-1.19,18.81,9.24,5.57,-4.54,-4.59,37
17.55,-4.92,9.54,5.22,201.17,45.85,-2.2,16.11,8.76,7.52,18.12,-28.12,37
3.88,-3.01,11.15,-111.28,272.46,8.01,-2.83,16.7,6.9,4.54,-3.17,37.84,37
-0.77,-11.71,18.32,-15.23,91.7,7.03,-1.2,18.61,8.25,1.37,2.05,-1.9,37
-2.64,-10.5,18.27,6.59,-5.08,-1.61,-0.89,18.27,7.76,1.66,-2.15,2.83,37
-2.91,-11.29,17.49,0.49,-4.49,-4.0,-0.88,17.54,7.65,-2.49,-3.12,3.47,37
-1.65,-11.63,19.78,0.93,-0.1,-1.27,-0.2,18.28,8.06,-0.2,-11.13,-1.22,37
-1.53,-11.33,19.46,0.63,-4.0,-2.54,-0.21,18.44,7.86,-0.24,-3.66,-0.05,37
0.78,-7.94,19.87,1.81,-2.69,1.81,0.75,18.16,7.91,-0.34,0.68,0.0,38
1.08,-8.2,19.98,1.12,-0.1,1.95,0.78,18.17,7.96,-0.93,0.34,0.15,38
0.88,-7.99,20.52,2.25,2.25,1.76,0.77,18.47,7.75,0.98,0.05,1.76,38
0.71,-8.2,20.25,-1.07,1.32,0.05,0.68,18.43,7.77,-0.68,-0.93,0.39,38
0.76,-8.11,20.09,0.05,-0.63,0.15,0.76,18.28,7.64,-0.39,-0.1,0.34,38
0.68,-8.1,19.95,0.34,-1.71,0.39,0.72,18.11,7.53,-0.24,0.15,-0.15,38
0.69,-7.86,20.04,1.07,-1.61,1.17,0.72,18.38,7.5,-0.54,0.78,0.63,38
0.77,-8.08,20.05,0.63,-1.22,0.78,0.72,18.17,7.61,-0.54,0.59,0.44,38
0.65,-8.03,20.05,1.07,0.49,1.32,0.71,18.27,7.56,-0.24,-0.05,0.39,38
0.81,-7.99,20.47,-0.0,-0.24,0.98,0.7,18.39,7.49,-0.54,0.34,0.73,38
