ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,TEST
-2.4,15.63,16.11,-27.49,9.18,-2.64,-8.67,15.49,-13.41,-45.22,43.31,2.39,25
-5.31,14.15,15.5,-43.6,27.15,-38.62,-10.22,13.42,-13.89,-69.04,44.53,-6.74,25
-6.61,14.36,17.88,-51.9,-6.84,-37.06,-7.77,17.26,-11.15,-105.47,20.9,10.64,25
-7.99,4.34,17.43,-105.18,-41.02,-49.41,-5.03,20.49,-3.73,-143.8,10.21,-0.88,25
-6.3,-3.32,18.18,-130.47,-16.31,-24.8,-6.1,17.82,1.81,-140.77,-1.12,9.47,25
-4.46,-10.56,19.04,-75.29,-17.29,-12.35,-4.53,18.83,8.37,-71.34,-18.21,22.41,25
-3.75,-13.98,17.29,-69.78,-16.85,-1.32,-3.36,17.01,11.89,-60.25,-8.98,22.31,25
-3.38,-15.36,14.52,-49.32,-12.6,-1.86,-3.38,12.94,12.74,-38.04,-5.91,8.2,25
-3.22,-16.81,13.94,1.22,-1.32,0.34,-3.12,14.47,14.22,-0.29,-0.34,0.34,26
-3.17,-16.87,13.84,-0.05,-0.63,0.44,-3.02,15.11,14.07,-0.2,-0.73,0.44,26
-2.96,-16.48,14.17,0.83,0.0,0.1,-3.23,14.72,13.89,0.98,0.1,0.68,26
-3.06,-16.28,14.17,1.9,-2.0,1.51,-3.22,14.49,14.04,0.15,0.34,0.34,26
-3.21,-16.72,13.86,1.12,-1.07,0.98,-3.18,14.55,14.02,-0.59,0.1,-0.2,26
-3.12,-16.6,13.97,0.49,-2.29,0.59,-3.2,14.54,13.93,0.59,-1.27,0.63,26
-3.0,-16.51,14.07,0.2,-1.17,0.73,-3.23,14.57,13.88,-0.54,0.24,-0.39,26
-2.8,-16.56,14.25,0.78,0.78,0.59,-3.14,14.73,13.92,-0.54,-0.24,0.29,26
-2.98,-16.52,14.16,0.44,0.05,0.44,-3.01,14.67,14.07,2.64,-1.66,1.71,26
-2.95,-16.6,14.1,2.25,-1.9,0.49,-3.27,14.14,13.97,-1.27,-0.49,-0.93,26
-2.96,-16.79,13.92,-1.03,-0.44,0.34,-3.23,14.59,13.68,-0.78,0.63,0.44,26
-2.99,-16.18,14.12,0.98,-2.44,0.59,-3.15,14.29,14.06,-0.34,0.29,-0.24,26
-2.93,-16.71,13.93,0.68,-1.17,0.78,-3.02,14.6,14.12,0.1,-0.88,0.24,26
-2.97,-16.53,13.98,0.34,-0.73,0.49,-3.17,14.63,13.82,-0.88,0.44,-0.2,26
-2.71,-16.34,14.34,0.88,-1.56,0.98,-3.24,14.37,13.91,-0.24,0.39,0.24,26
-2.84,-16.55,14.06,1.27,-1.46,0.78,-3.09,14.45,14.11,-1.17,-0.24,-0.15,26
-2.86,-16.58,13.92,0.24,-1.07,0.39,-3.15,14.8,13.83,-2.1,-0.73,1.22,26
-2.81,-16.24,14.16,-1.27,-1.61,-0.2,-2.93,14.29,14.38,-0.59,-1.03,2.64,26
-2.61,-16.88,13.87,0.2,-3.56,-0.78,-2.1,14.56,15.75,36.82,-16.41,18.65,26
-3.4,-17.04,12.89,5.62,1.03,2.0,-2.89,14.9,11.61,-6.54,7.71,-0.73,26
-1.02,-16.92,13.73,-1.66,-1.32,0.59,-4.62,12.24,15.49,-1.61,0.05,-0.54,27
-0.92,-16.32,14.23,0.54,-1.51,0.93,-4.61,13.04,15.2,-0.93,0.15,-0.34,27
-0.77,-16.5,14.24,0.54,-2.0,0.83,-4.51,13.19,15.22,-0.39,-0.39,0.2,27
-0.79,-16.27,14.2,0.88,-1.61,2.64,-4.51,13.23,15.1,-0.05,0.29,1.22,27
-1.32,-16.24,13.89,4.88,-0.54,0.63,-4.53,13.11,15.17,1.81,-0.63,1.27,27
-0.63,-16.03,14.8,1.37,-2.73,-1.03,-4.38,13.81,14.92,-0.63,-1.46,0.63,27
-0.73,-16.78,14.32,0.68,-2.88,0.0,-4.4,13.3,15.08,1.12,-0.63,1.03,27
-0.81,-16.64,13.97,-2.73,-1.27,1.71,-4.39,12.83,15.21,-3.22,-0.1,0.0,27
-0.61,-16.29,14.45,0.63,-0.49,0.73,-4.39,13.35,15.09,-0.68,-0.54,-0.78,27
-0.82,-16.77,14.07,0.2,-1.22,0.63,-4.44,13.0,15.22,-0.49,-0.29,0.34,27
-0.62,-16.71,14.01,0.49,-1.95,1.17,-4.32,12.86,15.35,-0.0,-0.24,0.83,27
-0.47,-16.3,14.32,-0.78,-0.1,0.63,-4.22,13.16,15.21,-1.56,-0.73,-1.56,27
-0.78,-16.49,14.08,1.81,-1.07,0.73,-4.33,13.17,15.23,0.93,-0.1,0.1,27
-0.5,-16.61,14.17,-1.37,-0.98,0.83,-4.33,12.76,15.35,-1.42,-0.54,-0.54,27
-0.55,-16.4,14.3,1.17,-1.46,0.49,-4.3,13.26,15.21,-0.1,-0.44,-0.15,27
-0.66,-16.65,14.11,2.15,-1.17,0.83,-4.41,13.05,15.14,1.71,0.1,0.0,27
-0.65,-18.52,12.95,12.21,8.25,-2.93,-3.75,11.47,16.68,13.38,-2.34,-1.71,27
-0.78,-13.88,16.18,3.56,-2.34,0.73,-4.43,16.18,13.69,-1.86,1.66,0.24,27
-0.97,-16.91,13.84,3.47,-2.44,0.98,-4.55,13.31,14.78,3.95,1.17,2.34,27
-0.44,-16.36,14.59,-2.69,-0.78,0.24,-4.17,13.34,15.2,-2.25,0.34,-0.73,27
-4.71,-12.51,16.75,-74.9,-16.21,-8.59,-6.3,17.43,7.94,-89.4,-10.69,-11.52,28
-2.72,-15.5,16.02,-58.89,-13.18,-4.83,-6.18,15.01,11.19,-52.34,-6.35,5.42,28
-2.81,-16.06,13.45,-40.63,-5.66,-10.55,-5.95,12.5,12.88,-44.63,-11.96,-6.79,28
-1.0,-20.72,14.47,-15.77,-2.34,-20.07,-4.81,14.81,18.86,-10.16,-8.74,-0.63,28
-1.38,-23.61,11.28,-31.25,30.03,-16.94,-6.38,8.22,17.62,-10.6,-8.3,-18.85,28
-2.26,-16.18,14.4,4.3,3.17,-1.42,-6.13,14.53,14.28,-0.05,0.88,-6.3,28
-2.59,-17.61,12.4,8.64,-10.21,-2.15,-6.05,13.3,15.72,10.06,-4.88,12.16,28
-2.16,-17.78,12.35,3.12,-7.96,-0.44,-5.93,12.27,15.37,-0.0,0.29,0.24,28
-2.28,-17.51,12.8,0.88,-0.54,0.2,-5.9,12.89,15.21,1.37,-1.37,-2.44,28
-2.45,-17.69,12.64,1.12,-1.32,-0.24,-6.23,12.39,15.18,0.54,-0.44,1.07,28
-2.05,-17.65,12.86,2.2,0.24,0.83,-6.04,12.73,15.26,1.46,-0.1,-0.39,28
-1.84,-17.8,12.92,0.88,0.63,1.71,-6.04,12.3,14.99,0.1,-0.73,-2.2,28
-2.59,-17.69,12.63,1.12,0.73,0.88,-6.34,12.2,15.28,0.93,-1.22,-1.95,28
-2.04,-17.4,12.92,3.03,-3.91,-0.93,-5.8,12.98,15.37,2.73,-1.46,3.61,28
-1.82,-17.43,13.16,-0.0,-2.34,0.98,-6.04,12.68,14.99,11.38,0.54,-0.68,28
-1.83,-17.27,13.43,-0.63,-2.34,-0.15,-6.08,13.1,14.99,-0.93,0.24,-0.63,28
-2.01,-18.01,12.65,1.42,-4.3,0.83,-5.93,12.08,15.34,0.54,1.17,4.83,28
-1.1,-17.93,13.53,-0.83,-0.05,6.15,-5.66,12.34,15.05,0.59,3.03,-3.12,28
-1.55,-17.57,13.62,10.3,-4.2,2.83,-5.74,13.42,15.2,7.28,1.9,3.03,28
-2.37,-16.82,13.6,14.84,1.03,3.76,-5.89,13.01,14.54,12.4,-0.54,2.93,28
-6.18,11.18,17.19,93.99,-15.87,30.18,-4.81,17.14,-11.04,100.54,-18.46,-13.53,29
-3.11,14.97,15.09,53.71,-17.19,31.84,-8.32,15.43,-17.04,50.44,-17.48,-21.97,29
-0.76,18.51,19.85,42.09,-4.25,24.8,-6.0,18.22,-16.32,31.59,-7.18,-34.96,29
-2.17,14.76,13.94,0.24,-9.47,11.23,-7.04,11.42,-15.86,9.57,13.77,6.49,29
-3.38,16.83,13.6,-24.02,8.84,-3.86,-7.0,11.57,-15.05,-19.73,11.62,-0.98,29
-3.69,15.57,16.19,-77.0,28.91,-38.09,-7.25,15.14,-15.51,-77.83,38.18,-4.74,29
-6.05,5.27,18.88,-98.73,-45.41,-46.34,-4.48,17.2,-8.88,-83.69,11.23,6.15,29
-6.93,3.4,18.77,-88.97,-4.93,-41.02,-6.85,17.68,-8.38,-100.44,6.74,-25.1,29
-6.37,-4.58,18.07,-123.78,0.0,-25.88,-6.05,17.62,-0.02,-125.98,-8.25,-3.71,29
-4.42,-10.73,17.07,-125.15,-18.85,-19.38,-4.72,17.2,7.82,-123.58,-24.71,15.87,29
-3.97,-17.86,13.87,-96.19,-12.79,-16.99,-5.01,13.33,12.32,-94.63,0.83,15.23,29
-1.53,-19.12,16.25,-15.48,-10.4,-6.1,-5.18,14.84,13.26,-7.13,3.96,-4.05,29
-4.72,-18.71,12.06,-5.57,5.52,-1.22,-6.38,12.56,15.17,-2.44,-2.39,-5.81,29
-3.24,-17.56,12.3,-1.42,-7.96,-5.57,-5.6,13.31,14.73,1.37,-4.25,4.79,29
-2.56,-17.94,12.56,9.91,-6.25,-0.93,-5.07,13.01,14.63,7.37,-1.46,2.29,29
-1.69,-17.09,13.72,2.88,-5.08,-0.83,-4.83,14.36,14.59,1.51,-2.88,-0.15,29
-1.76,-16.91,13.9,1.03,-0.05,1.95,-5.02,14.97,14.41,2.64,-2.78,-1.76,29
-2.57,-17.37,13.21,0.83,-4.39,-0.78,-5.63,12.81,13.88,-1.47,-0.15,0.0,29
-1.69,-17.32,13.36,0.59,-3.61,0.54,-4.9,13.92,14.38,-0.15,-1.32,0.39,29
-2.02,-17.44,13.17,0.54,-0.44,1.42,-5.13,13.56,14.44,-0.29,-0.44,-1.27,29
-3.97,-16.56,16.25,61.52,11.62,28.76,-2.79,16.07,9.74,92.68,3.86,12.79,30
-6.78,-13.05,17.82,155.37,18.51,58.2,-4.2,19.77,0.36,165.14,-8.79,-13.96,30
-9.51,4.65,15.35,158.2,0.2,64.26,-4.88,18.05,-6.69,129.2,3.52,-5.96,30
-7.75,11.4,16.54,93.8,-14.89,42.53,-4.85,13.8,-10.56,74.8,-10.5,-6.54,30
-5.31,10.09,17.58,61.87,-10.06,31.98,-3.74,14.25,-12.91,70.02,-16.89,-4.39,30
-5.36,13.64,13.52,32.03,-10.55,32.23,-4.68,11.81,-15.37,35.06,-7.08,-0.39,30
-4.73,16.06,11.83,9.52,-2.29,15.58,-7.85,8.07,-15.54,6.98,-17.72,4.35,30
-2.41,17.08,14.86,-12.5,-0.63,9.38,-6.76,11.57,-16.51,-24.61,16.36,-6.49,30
-2.78,17.57,15.77,-84.77,7.08,-45.85,-4.4,16.94,-15.24,-119.58,33.98,1.81,30
-6.44,5.29,17.07,-146.68,3.91,-68.85,-2.74,20.01,-6.71,-176.56,18.21,-10.99,30
-7.82,-4.82,16.58,-123.58,-5.52,-47.51,-5.35,17.35,-1.28,-114.6,-23.34,13.09,30
-5.51,-10.85,17.42,-113.48,-23.83,-35.3,-4.72,16.6,5.81,-99.56,-12.06,9.86,30
-3.65,-14.88,15.58,-88.48,-10.3,-18.36,-2.86,16.39,10.97,-81.93,-8.54,18.6,30
-2.22,-17.5,13.19,-58.94,-9.18,-11.04,-2.46,13.05,13.29,-55.81,-6.25,8.01,30
-0.39,-20.39,12.19,-17.29,5.08,-12.84,-0.37,13.22,16.8,-11.67,-4.49,-10.94,30
-2.29,-18.34,11.52,-3.66,3.22,-0.73,-2.51,12.87,15.49,-1.71,-1.27,-8.5,30
-2.1,-18.04,12.36,8.79,-4.64,1.07,-3.12,13.24,14.01,7.23,3.37,0.15,30
-1.66,-17.92,12.3,3.76,-7.86,-0.98,-2.02,14.1,15.02,2.29,0.78,2.59,30
-1.42,-17.83,12.53,1.86,-2.83,1.17,-2.31,14.27,14.97,1.27,0.15,-2.39,30
-1.8,-18.23,11.93,-0.44,3.27,2.39,-2.89,13.43,14.95,-0.05,0.24,-5.57,30
-9.52,-2.53,14.84,168.21,8.25,48.49,-4.31,15.33,-5.21,168.21,-29.0,-21.14,31
-8.47,7.6,12.33,142.19,-22.71,57.18,-4.74,13.35,-11.64,162.06,-32.13,-5.03,31
-3.69,13.01,18.97,38.09,3.47,36.77,-2.92,18.02,-15.79,54.74,-13.67,6.79,31
-4.84,15.83,14.26,-2.15,0.2,6.59,-4.93,12.51,-15.96,3.17,2.73,7.03,31
-5.91,11.68,13.96,-26.86,-0.29,-7.13,-5.97,10.54,-15.52,-30.13,18.36,1.66,31
-5.77,11.99,17.07,-41.36,-10.94,-66.21,-4.59,14.21,-13.39,-74.66,14.11,-21.97,31
-8.93,5.45,15.86,-66.7,0.44,-60.74,-8.15,12.2,-9.92,-90.04,-15.09,-30.96,31
-8.52,2.62,16.86,-122.8,-28.12,-37.79,-8.64,15.01,-5.88,-126.47,-8.98,20.75,31
-6.47,-3.69,17.6,-159.13,-32.71,-21.39,-6.22,19.81,1.92,-162.84,-6.59,29.49,31
-4.32,-11.64,16.76,-103.66,-20.85,-14.79,-4.15,16.76,8.42,-103.22,-9.62,20.95,31
-2.6,-14.45,16.16,-66.89,-19.78,-10.64,-3.48,15.18,11.85,-53.91,-12.45,15.04,31
-2.73,-15.8,14.56,-31.15,-0.88,6.54,-3.32,13.13,13.66,-31.25,1.07,-6.88,31
-2.02,-16.91,13.93,-8.15,-4.35,-2.0,-2.66,13.1,15.06,-8.45,-3.03,2.78,31
-1.68,-17.99,13.43,4.0,0.63,-2.29,-2.53,12.67,15.39,6.1,-2.69,-1.95,31
-1.54,-15.57,15.43,5.81,-2.73,0.44,-2.51,15.4,14.34,1.86,0.1,0.78,31
-1.62,-16.58,14.37,-2.59,3.42,2.54,-3.02,13.88,14.86,-2.05,-1.07,-7.81,31
-2.37,-16.48,14.18,-0.68,-1.46,1.22,-3.36,13.77,14.63,-1.9,0.29,-0.29,31
-2.21,-16.77,14.01,1.9,-2.2,1.12,-3.15,13.43,14.86,0.24,0.68,-0.05,31
-1.97,-16.73,14.12,0.29,1.81,1.32,-3.26,13.56,14.86,-0.39,0.34,-2.29,31
-2.05,-16.58,14.22,1.32,-1.07,1.07,-3.15,13.89,14.86,1.42,-0.05,0.0,31
-5.75,15.73,13.69,-0.59,-11.91,21.44,-5.71,14.39,-16.2,-19.48,9.47,3.66,32
-4.27,19.81,14.6,-19.82,-5.37,-8.59,-4.52,16.0,-12.3,-139.75,35.4,25.1,32
-7.51,10.18,15.67,-133.74,-5.81,-85.6,-4.6,16.59,-6.63,-143.6,8.45,13.23,32
-7.4,-2.24,19.51,-141.26,-10.89,-45.12,-3.82,19.1,-0.16,-134.18,1.81,16.94,32
-6.14,-5.06,17.78,-128.91,-19.58,-35.94,-2.47,16.64,7.75,-110.06,8.98,21.39,32
-4.95,-13.8,15.29,-114.06,-22.71,-25.15,-1.43,15.11,12.42,-77.25,4.35,3.86,32
-2.69,-17.89,13.56,-74.46,-12.4,-11.67,-0.12,13.57,18.52,-2.64,-5.22,-13.57,32
0.09,-24.82,13.49,-13.57,-0.88,-15.77,-2.38,15.04,13.87,6.59,-2.78,-3.71,32
-3.42,-17.78,13.15,7.08,4.64,-2.59,-1.61,13.89,14.0,1.51,-1.66,4.88,32
-2.12,-18.71,12.73,0.54,-4.35,-3.66,-1.05,15.75,13.54,2.78,0.59,1.76,32
-1.72,-16.99,13.62,5.22,-4.3,0.73,-1.75,14.47,14.32,-2.25,0.0,-6.79,32
-2.4,-18.13,12.8,-1.51,2.39,1.56,-1.65,15.22,13.52,0.49,-3.76,-0.73,32
-2.36,-16.99,13.24,-1.07,1.51,1.22,-1.84,14.4,13.9,-3.22,-1.76,-2.78,32
-2.6,-17.49,12.88,-0.24,-1.12,1.22,-1.74,14.83,13.85,1.9,-0.29,1.07,32
-2.34,-17.51,13.04,3.42,-2.54,0.63,-1.75,14.83,13.74,1.37,-1.95,0.68,32
-2.29,-17.44,13.2,0.83,-1.9,0.83,-1.7,14.9,13.8,-0.0,-0.15,-0.05,32
-2.17,-17.55,13.16,0.78,-1.61,0.34,-1.6,14.83,14.02,0.83,-0.83,-0.39,32
-2.42,-17.46,12.85,1.76,-0.39,0.63,-1.68,14.35,13.96,0.24,-1.37,-0.24,32
-2.23,-17.62,13.07,-0.2,-0.05,0.44,-1.87,14.4,13.69,-2.1,-0.1,-1.9,32
-2.27,-17.21,13.13,1.17,-1.32,1.42,-1.63,15.11,13.86,1.07,-1.12,0.2,32
-4.22,-18.49,12.47,48.93,38.04,43.16,-1.79,14.51,12.33,47.61,12.89,17.43,33
-4.8,-15.09,17.07,76.46,14.84,23.19,-1.63,17.23,8.72,83.35,-6.05,-13.62,33
-6.64,-10.32,18.37,95.26,19.78,56.79,-4.54,19.89,-0.11,134.03,-9.86,-21.63,33
-9.8,1.6,17.56,88.92,9.28,33.69,-5.37,17.67,-4.02,65.09,11.13,-11.52,33
-9.38,0.29,16.94,107.76,-1.95,29.2,-3.06,18.69,-6.47,113.18,-19.58,-19.48,33
-7.51,10.15,16.41,99.71,-10.06,58.98,-5.53,16.31,-13.09,79.05,20.21,-4.15,33
-6.53,11.19,16.1,36.77,-3.76,34.67,-4.08,13.4,-12.86,52.44,-2.39,3.71,33
-5.42,14.56,13.86,33.74,-3.08,23.83,-6.1,10.35,-15.44,36.62,-19.38,0.1,33
-2.41,13.41,17.97,8.06,-1.46,10.79,-5.66,12.12,-16.59,7.81,-9.72,-9.62,33
-3.25,14.7,12.71,-1.66,-1.32,7.18,-6.4,9.46,-15.08,0.05,-8.98,-6.84,33
-3.11,17.39,13.22,-15.53,4.3,-1.76,-7.14,11.05,-16.22,-44.53,28.03,-5.03,33
-4.19,15.91,15.71,-84.03,27.98,-64.79,-5.5,15.88,-13.83,-150.93,38.09,-18.95,33
-9.77,10.48,15.26,-83.55,27.78,-96.44,-2.97,24.57,-6.97,-163.62,-8.5,26.95,33
-10.38,-2.56,15.72,-124.07,-23.34,-62.74,-3.52,20.46,0.69,-135.25,-9.42,34.52,33
-8.6,-11.29,13.55,-139.84,-49.66,-49.12,-2.31,15.76,8.91,-111.57,-5.96,40.82,33
-4.68,-18.44,14.75,-87.7,-37.21,-29.59,-1.52,14.66,12.46,-60.11,0.15,20.17,33
-3.12,-18.3,12.97,-26.07,-8.06,-12.84,-1.93,13.05,12.98,-12.94,-3.42,-2.0,33
-5.48,-15.73,10.18,19.04,33.3,9.67,-3.72,10.73,13.55,-12.5,9.77,-21.39,33
-3.7,-15.55,13.68,5.42,-1.95,-1.71,-1.33,15.54,13.61,-1.37,0.49,0.44,33
-2.64,-18.57,12.48,-13.77,-9.18,-8.15,-1.45,12.88,15.21,-3.03,-0.24,-1.22,33
-4.58,-15.25,14.89,37.7,29.44,28.91,-0.41,17.56,10.56,83.54,-7.23,12.3,34
-5.06,-9.52,18.88,83.64,14.6,42.19,-0.83,18.79,5.55,94.14,-14.79,-16.16,34
-8.38,-8.29,17.67,98.34,18.21,54.2,-2.61,21.27,-2.49,102.54,-16.99,-21.14,34
-8.75,-0.98,18.32,101.12,11.77,31.25,-5.55,15.61,-7.06,120.12,-6.84,-18.36,34
-7.43,9.36,17.78,111.62,-12.5,39.84,-4.77,13.98,-10.73,101.46,-14.26,-13.28,34
-6.34,13.17,16.58,75.88,-11.04,44.53,-4.53,14.92,-14.42,65.04,-5.96,1.71,34
-5.37,12.88,15.43,56.25,-1.71,25.78,-6.69,9.73,-15.59,34.86,-27.93,-2.25,34
-5.06,14.32,13.39,28.86,-21.44,28.13,-8.84,11.43,-17.39,-10.84,-27.78,-25.88,34
-5.78,17.14,8.79,-7.86,5.22,-7.13,-7.0,10.63,-14.22,-29.54,23.68,16.5,34
-3.78,16.29,15.19,-46.78,-1.22,-10.01,-5.34,15.47,-15.79,-81.79,46.39,-0.15,34
-6.46,8.71,17.13,-61.33,14.79,-32.71,-6.01,15.15,-11.17,-67.33,28.22,-14.45,34
-6.55,8.01,18.22,-62.6,-11.38,-43.36,-5.25,18.29,-8.63,-88.48,18.02,-2.54,34
-6.69,5.32,18.05,-106.1,-8.01,-39.84,-4.27,19.21,-3.05,-107.13,-5.32,20.7,34
-3.43,-3.79,21.88,-105.03,-17.77,-24.17,-4.81,19.05,2.77,-96.53,-17.29,21.97,34
-3.36,-9.24,19.47,-105.37,-12.21,-23.0,-4.14,15.18,6.84,-75.39,-12.7,10.64,34
-2.75,-13.11,16.39,-58.69,-14.01,-13.57,-2.41,16.43,11.75,-26.95,-8.2,11.57,34
-0.77,-19.49,17.41,-18.26,-4.88,-3.81,-3.38,15.31,10.05,-2.34,-1.22,-8.01,34
-3.61,-15.46,16.29,7.42,-0.83,-0.59,-3.67,16.54,10.96,1.42,-0.05,7.08,34
-2.46,-15.12,15.95,1.86,-12.74,-2.1,-1.9,17.29,10.31,9.08,1.9,2.39,34
-2.3,-14.42,16.86,0.59,-2.1,1.42,-3.1,16.84,10.41,0.54,-0.98,-2.1,34
-3.15,-15.12,15.62,-0.73,-0.59,-0.44,-4.17,16.15,12.23,-2.39,-1.81,0.88,35
-3.37,-15.44,15.28,-1.03,-0.29,0.05,-4.79,15.33,12.28,-1.66,-2.69,-0.05,35
-2.56,-15.17,15.9,-9.23,-4.35,0.88,-4.14,16.04,12.49,-9.86,-2.88,2.59,35
-2.64,-18.78,14.27,-5.13,-1.86,-0.05,-3.34,13.24,13.89,3.17,-4.54,6.15,35
-2.97,-14.78,14.98,17.04,2.83,0.88,-3.33,15.62,12.06,15.33,-1.81,1.76,35
-3.07,-14.28,15.92,10.16,2.15,1.95,-3.67,15.84,11.16,7.57,-0.68,-1.95,35
-3.56,-13.88,16.16,4.05,-5.27,2.1,-3.55,16.87,11.06,-0.88,3.61,1.46,35
-3.43,-14.39,15.61,-1.66,-0.2,0.15,-3.12,16.46,11.52,-1.42,-1.51,-0.05,35
-3.38,-15.06,15.83,0.24,-1.56,0.63,-3.28,16.07,11.74,0.98,-0.78,1.07,35
-3.35,-14.45,15.89,0.78,-1.86,1.46,-3.34,16.32,11.5,-3.32,0.44,0.05,35
-3.15,-15.0,16.17,3.71,1.86,3.13,-3.17,16.61,11.7,3.95,0.39,-1.46,35
-3.73,-15.21,16.02,20.85,3.81,3.52,-3.26,15.85,10.45,36.57,-5.66,6.45,35
-3.67,-12.93,18.11,113.57,22.31,31.01,-2.74,19.68,6.82,119.43,-13.43,-7.42,35
-5.58,-10.06,18.85,104.0,36.33,23.93,-3.96,15.13,0.99,124.12,-21.09,-17.33,35
-7.78,-0.4,15.2,191.85,13.77,39.36,-3.08,19.11,-7.22,196.97,-47.61,-21.48,35
-4.8,11.62,17.69,85.69,-15.04,53.42,-4.76,15.17,-13.71,79.35,12.94,-4.1,35
-5.43,14.72,12.55,22.8,-12.4,38.57,-6.34,8.83,-15.81,35.6,7.91,5.91,35
-3.66,15.6,14.05,-0.93,-11.67,4.69,-5.73,7.89,-15.56,-3.37,-42.29,-0.44,35
-1.51,10.97,16.08,-17.38,1.32,-3.47,-3.05,14.91,-14.6,-15.58,14.94,11.04,35
-2.27,16.31,16.68,-63.43,12.3,-14.01,-4.63,11.85,-14.23,-78.61,29.64,-11.43,35
-6.88,10.55,16.26,52.0,-0.63,35.69,-4.43,14.69,-12.85,59.57,13.09,-12.11,36
-5.02,16.33,14.25,19.48,-26.17,35.4,-6.59,12.07,-15.51,30.66,-3.86,-13.77,36
-1.73,15.17,16.54,17.77,-18.46,26.86,-5.26,13.5,-16.44,24.46,9.96,4.0,36
-4.35,15.8,11.02,-16.46,-1.66,-7.47,-6.24,9.0,-15.26,-12.99,7.03,7.57,36
-3.28,17.82,14.57,-48.78,15.28,-22.46,-4.13,14.51,-13.9,-52.98,4.1,-1.27,36
-3.64,10.35,19.81,-89.45,-2.39,-36.91,-3.31,18.97,-12.4,-104.49,14.79,-6.98,36
-6.55,6.24,18.41,-96.44,10.35,-60.89,-4.11,19.62,-7.32,-97.61,-13.67,-2.83,36
-6.71,-2.76,19.6,-110.99,-23.73,-39.84,-4.68,17.42,-2.88,-102.54,-18.26,11.04,36
-6.29,-8.34,18.63,-101.27,-14.55,-34.18,-5.33,16.81,2.02,-97.56,-12.74,15.38,36
-4.9,-14.3,17.06,-57.76,-18.21,-22.46,-3.84,14.86,8.87,-63.97,-11.18,3.52,36
-3.17,-14.66,17.7,-34.13,-15.77,-4.59,-3.23,16.13,9.69,-34.13,1.37,8.3,36
-5.27,-12.79,15.79,-21.14,-2.25,1.95,-3.78,17.1,11.17,-24.66,-2.44,-0.93,36
-2.04,-16.82,15.23,-17.19,-5.32,-0.49,-2.67,14.88,12.71,-15.14,-2.73,-0.44,36
-3.33,-16.75,14.91,5.76,4.49,3.37,-3.29,14.27,12.7,3.27,2.83,-10.74,36
-3.78,-14.86,15.88,6.54,-2.25,-0.83,-4.02,15.63,11.49,0.88,2.73,-1.37,36
-3.18,-14.47,16.11,2.29,-5.03,-0.78,-3.56,16.37,11.38,-1.61,1.12,3.32,36
-3.23,-14.23,16.1,3.95,-3.91,1.81,-3.33,16.79,11.84,3.27,0.63,2.34,36
-3.27,-14.85,15.67,1.51,-1.32,0.44,-3.38,16.03,11.8,2.25,-2.25,0.49,36
-2.99,-14.55,16.09,-0.29,0.83,1.03,-3.4,16.01,11.61,-4.05,-0.05,-3.86,36
-3.0,-14.67,16.2,1.17,0.39,1.66,-3.67,16.09,11.46,0.49,0.93,-0.88,36
-2.83,-20.22,15.26,24.95,17.04,16.94,-2.97,16.07,12.5,0.1,-1.37,-0.05,37
-5.67,-9.37,17.96,92.72,26.27,34.72,-2.99,15.83,12.32,0.15,0.34,-1.32,37
-6.96,-5.54,18.44,124.46,34.42,36.23,-3.07,15.82,12.36,0.05,-0.44,-0.88,37
-8.43,1.81,16.96,103.91,3.03,33.11,-2.85,16.32,12.51,1.37,-1.32,0.98,37
-8.9,7.97,15.52,78.08,-6.4,33.79,-3.34,15.4,12.03,0.29,-0.2,-0.34,37
-7.02,9.96,17.49,66.89,-10.11,25.83,-3.06,16.13,12.0,-0.93,0.49,-0.2,37
-6.87,13.04,13.56,42.43,-8.01,38.28,-2.94,15.91,12.31,2.05,-0.44,0.63,37
-5.45,14.69,13.47,12.79,-9.57,21.92,-3.21,15.32,11.95,1.56,0.1,1.12,37
-2.45,16.53,16.83,15.97,-3.42,17.82,-3.06,15.79,12.06,-1.42,0.44,-0.63,37
-3.08,14.75,14.27,9.28,1.56,5.96,-3.05,15.84,12.22,0.78,0.2,0.2,37
-2.38,16.54,13.57,3.03,-4.1,6.49,-3.19,15.74,12.08,0.24,2.2,0.54,37
0.09,17.6,17.12,-11.28,-11.77,-1.22,-3.25,15.71,12.09,-0.0,-0.1,-0.59,37
-2.18,17.29,16.76,-60.84,16.16,-31.3,-3.18,15.82,12.14,-1.32,0.0,-1.22,37
-7.07,7.19,16.47,-83.74,-4.74,-45.17,-3.15,16.04,12.2,-0.39,-0.49,0.15,37
-6.18,3.81,19.41,-120.07,-1.42,-34.37,-3.18,16.1,11.98,0.44,-0.44,-0.1,37
-4.86,-4.16,20.68,-131.74,-30.18,-24.71,-3.13,15.92,12.18,0.24,-0.59,0.68,37
-3.25,-10.83,18.92,-97.41,-23.34,-14.06,-3.07,16.02,12.04,0.49,-1.37,0.63,37
-1.99,-12.41,18.22,-56.25,-11.38,-10.45,-3.4,15.42,11.93,-1.22,-0.78,-1.95,37
